"subject","item","sound","block_contrast","type","block_G","response","adjusted_response_time"
29,14,"-0.5","block1","Vowel","block1","0",3804.5
29,15,"-0.5","block1","Vowel","block1","0",-14.5
29,16,"0.5","block1","Consonant","block1","1",1469.5
29,17,"-0.5","block1","Vowel","block1","1",1391.5
29,18,"0.5","block1","Consonant","block1","1",-276.5
29,19,"0.5","block1","Consonant","block1","1",-639.5
29,20,"-0.5","block1","Vowel","block1","1",155.5
29,21,"0.5","block1","Consonant","block1","1",-465.5
29,22,"-0.5","block1","Vowel","block1","1",-437.5
29,23,"-0.5","block1","Vowel","block1","1",205.5
29,24,"0.5","block1","Consonant","block1","1",-682.5
29,25,"0.5","block1","Consonant","block1","1",-245.5
29,26,"-0.5","block1","Vowel","block1","0",1418.5
29,27,"-0.5","block1","Vowel","block1","0",2592.5
29,28,"0.5","block1","Consonant","block1","1",-631.5
29,29,"-0.5","block1","Vowel","block1","1",1173.5
29,30,"0.5","block1","Consonant","block1","1",-663.5
29,31,"0.5","block1","Consonant","block1","1",-368.5
29,32,"-0.5","block1","Vowel","block1","1",155.5
29,33,"-0.5","block2","Vowel","block2","1",-114.375
29,34,"0.5","block2","Consonant","block2","1",-572.375
29,35,"-0.5","block2","Vowel","block2","1",299.625
29,36,"0.5","block2","Consonant","block2","1",-383.375
29,37,"0.5","block2","Consonant","block2","1",-428.375
29,38,"-0.5","block2","Vowel","block2","1",-110.375
29,39,"-0.5","block2","Vowel","block2","1",2474.625
29,40,"0.5","block2","Consonant","block2","1",583.625
29,41,"0.5","block2","Consonant","block2","1",-401.375
29,42,"-0.5","block2","Vowel","block2","1",501.625
29,43,"0.5","block2","Consonant","block2","1",-519.375
29,44,"-0.5","block2","Vowel","block2","1",1214.625
29,45,"-0.5","block2","Vowel","block2","1",1024.625
29,46,"0.5","block2","Consonant","block2","1",-425.375
29,47,"-0.5","block2","Vowel","block2","0",95.625
29,48,"0.5","block2","Consonant","block2","1",NA
29,49,"-0.5","block2","Vowel","block2","1",-10.375
29,50,"0.5","block2","Consonant","block2","1",280.625
29,51,"-0.5","block2","Vowel","block2","1",6309.625
29,52,"0.5","block2","Consonant","block2","1",870.625
29,53,"-0.5","block2","Vowel","block2","1",4299.625
29,54,"0.5","block2","Consonant","block2","1",-320.375
29,55,"0.5","block2","Consonant","block2","1",-81.375
29,56,"-0.5","block2","Vowel","block2","1",323.625
29,57,"0.5","block2","Consonant","block2","1",-267.375
29,58,"-0.5","block2","Vowel","block2","1",737.625
29,59,"-0.5","block2","Vowel","block2","0",1165.625
29,60,"0.5","block2","Consonant","block2","1",-564.375
29,61,"0.5","block2","Consonant","block2","1",-364.375
29,62,"-0.5","block2","Vowel","block2","1",-511.375
29,63,"-0.5","block2","Vowel","block2","1",190.625
29,64,"0.5","block2","Consonant","block2","1",-751.375
29,65,"-0.5","block3","Vowel","block3","1",157.25
29,66,"0.5","block3","Consonant","block3","1",-853.75
29,67,"0.5","block3","Consonant","block3","1",-758.75
29,68,"-0.5","block3","Vowel","block3","0",2399.25
29,69,"0.5","block3","Consonant","block3","1",-443.75
29,70,"-0.5","block3","Vowel","block3","0",1800.25
29,71,"0.5","block3","Consonant","block3","1",-895.75
29,72,"-0.5","block3","Vowel","block3","1",57.25
29,73,"0.5","block3","Consonant","block3","1",172.25
29,74,"-0.5","block3","Vowel","block3","1",409.25
29,75,"-0.5","block3","Vowel","block3","1",644.25
29,76,"0.5","block3","Consonant","block3","1",-136.75
29,77,"0.5","block3","Consonant","block3","1",-905.75
29,78,"-0.5","block3","Vowel","block3","1",-580.75
29,79,"-0.5","block3","Vowel","block3","0",290.25
29,80,"0.5","block3","Consonant","block3","1",-900.75
29,81,"-0.5","block3","Vowel","block3","0",1478.25
29,82,"0.5","block3","Consonant","block3","1",-845.75
29,83,"-0.5","block3","Vowel","block3","0",3566.25
29,84,"0.5","block3","Consonant","block3","1",-650.75
29,85,"-0.5","block3","Vowel","block3","1",1449.25
29,86,"0.5","block3","Consonant","block3","1",-978.75
29,87,"-0.5","block3","Vowel","block3","0",1826.25
29,88,"0.5","block3","Consonant","block3","1",-301.75
29,89,"0.5","block3","Consonant","block3","1",-720.75
29,90,"-0.5","block3","Vowel","block3","1",-108.75
29,91,"-0.5","block3","Vowel","block3","1",-130.75
29,92,"0.5","block3","Consonant","block3","1",-743.75
29,93,"0.5","block3","Consonant","block3","1",-954.75
29,94,"-0.5","block3","Vowel","block3","1",-660.75
29,95,"0.5","block3","Consonant","block3","1",-737.75
29,96,"-0.5","block3","Vowel","block3","1",-483.75
30,1,"0.5","block1","Consonant","block1","0",1575.25
30,2,"-0.5","block1","Vowel","block1","1",210.25
30,3,"-0.5","block1","Vowel","block1","1",18.25
30,4,"0.5","block1","Consonant","block1","1",-504.75
30,5,"0.5","block1","Consonant","block1","1",-315.75
30,6,"-0.5","block1","Vowel","block1","1",-268.75
30,7,"0.5","block1","Consonant","block1","0",2009.25
30,8,"-0.5","block1","Vowel","block1","1",-741.75
30,9,"-0.5","block1","Vowel","block1","0",1711.25
30,10,"0.5","block1","Consonant","block1","1",648.25
30,11,"-0.5","block1","Vowel","block1","1",816.25
30,12,"0.5","block1","Consonant","block1","1",-103.75
30,13,"0.5","block1","Consonant","block1","1",791.25
30,14,"-0.5","block1","Vowel","block1","0",43.25
30,15,"-0.5","block1","Vowel","block1","0",-948.75
30,16,"0.5","block1","Consonant","block1","0",-614.75
30,17,"-0.5","block1","Vowel","block1","1",-628.75
30,18,"0.5","block1","Consonant","block1","1",-1084.75
30,19,"0.5","block1","Consonant","block1","1",-923.75
30,20,"-0.5","block1","Vowel","block1","1",-865.75
30,21,"0.5","block1","Consonant","block1","1",-952.75
30,22,"-0.5","block1","Vowel","block1","1",-594.75
30,23,"-0.5","block1","Vowel","block1","1",-736.75
30,24,"0.5","block1","Consonant","block1","1",-898.75
30,25,"0.5","block1","Consonant","block1","1",-118.75
30,26,"-0.5","block1","Vowel","block1","1",-585.75
30,27,"-0.5","block1","Vowel","block1","1",-1071.75
30,28,"0.5","block1","Consonant","block1","1",156.25
30,29,"-0.5","block1","Vowel","block1","1",-879.75
30,30,"0.5","block1","Consonant","block1","1",-628.75
30,31,"0.5","block1","Consonant","block1","0",240.25
30,32,"-0.5","block1","Vowel","block1","1",-910.75
30,33,"-0.5","block2","Vowel","block2","1",-517
30,34,"0.5","block2","Consonant","block2","1",-759
30,35,"-0.5","block2","Vowel","block2","0",-806
30,36,"0.5","block2","Consonant","block2","1",-359
30,37,"0.5","block2","Consonant","block2","0",-271
30,38,"-0.5","block2","Vowel","block2","1",-408
30,39,"-0.5","block2","Vowel","block2","1",134
30,40,"0.5","block2","Consonant","block2","1",381
30,41,"0.5","block2","Consonant","block2","1",-447
30,42,"-0.5","block2","Vowel","block2","1",-263
30,43,"0.5","block2","Consonant","block2","1",-437
30,44,"-0.5","block2","Vowel","block2","0",2320
30,45,"-0.5","block2","Vowel","block2","0",NA
30,46,"0.5","block2","Consonant","block2","1",536
30,47,"-0.5","block2","Vowel","block2","0",-777
30,48,"0.5","block2","Consonant","block2","1",-702
30,49,"-0.5","block2","Vowel","block2","1",-701
30,50,"0.5","block2","Consonant","block2","1",-145
30,51,"-0.5","block2","Vowel","block2","1",-632
30,52,"0.5","block2","Consonant","block2","1",-760
30,53,"-0.5","block2","Vowel","block2","1",24
30,54,"0.5","block2","Consonant","block2","1",-7
30,55,"0.5","block2","Consonant","block2","0",-289
30,56,"-0.5","block2","Vowel","block2","1",-499
30,57,"0.5","block2","Consonant","block2","1",-687
30,58,"-0.5","block2","Vowel","block2","1",-791
30,59,"-0.5","block2","Vowel","block2","0",-626
30,60,"0.5","block2","Consonant","block2","1",-80
30,61,"0.5","block2","Consonant","block2","0",1145
30,62,"-0.5","block2","Vowel","block2","1",-338
30,63,"-0.5","block2","Vowel","block2","1",-341
30,64,"0.5","block2","Consonant","block2","1",-636
30,65,"-0.5","block3","Vowel","block3","0",-748.75
30,66,"0.5","block3","Consonant","block3","1",-855.75
30,67,"0.5","block3","Consonant","block3","1",-882.75
30,68,"-0.5","block3","Vowel","block3","1",-667.75
30,69,"0.5","block3","Consonant","block3","1",-688.75
30,70,"-0.5","block3","Vowel","block3","1",-107.75
30,71,"0.5","block3","Consonant","block3","1",1650.25
30,72,"-0.5","block3","Vowel","block3","1",-270.75
30,73,"0.5","block3","Consonant","block3","1",-929.75
30,74,"-0.5","block3","Vowel","block3","1",-247.75
30,75,"-0.5","block3","Vowel","block3","1",-349.75
30,76,"0.5","block3","Consonant","block3","1",445.25
30,77,"0.5","block3","Consonant","block3","1",-945.75
30,78,"-0.5","block3","Vowel","block3","1",1099.25
30,79,"-0.5","block3","Vowel","block3","0",-598.75
30,80,"0.5","block3","Consonant","block3","0",1498.25
30,81,"-0.5","block3","Vowel","block3","1",-555.75
30,82,"0.5","block3","Consonant","block3","1",-1011.75
30,83,"-0.5","block3","Vowel","block3","1",-952.75
30,84,"0.5","block3","Consonant","block3","1",-587.75
30,85,"-0.5","block3","Vowel","block3","1",-745.75
30,86,"0.5","block3","Consonant","block3","1",-960.75
30,87,"-0.5","block3","Vowel","block3","0",-724.75
30,88,"0.5","block3","Consonant","block3","1",-481.75
30,89,"0.5","block3","Consonant","block3","1",-841.75
30,90,"-0.5","block3","Vowel","block3","1",591.25
30,91,"-0.5","block3","Vowel","block3","1",-372.75
30,92,"0.5","block3","Consonant","block3","0",1183.25
30,93,"0.5","block3","Consonant","block3","1",39.25
30,94,"-0.5","block3","Vowel","block3","1",-898.75
30,95,"0.5","block3","Consonant","block3","1",-971.75
30,96,"-0.5","block3","Vowel","block3","1",1419.25
31,1,"0.5","block1","Consonant","block1","0",4222.125
31,2,"-0.5","block1","Vowel","block1","1",957.125
31,3,"-0.5","block1","Vowel","block1","0",1875.125
31,4,"0.5","block1","Consonant","block1","1",307.125
31,5,"0.5","block1","Consonant","block1","1",887.125
31,6,"-0.5","block1","Vowel","block1","1",644.125
31,7,"0.5","block1","Consonant","block1","1",1439.125
31,8,"-0.5","block1","Vowel","block1","1",1815.125
31,9,"-0.5","block1","Vowel","block1","1",4458.125
31,10,"0.5","block1","Consonant","block1","1",205.125
31,11,"-0.5","block1","Vowel","block1","0",5894.125
31,12,"0.5","block1","Consonant","block1","0",228.125
31,13,"0.5","block1","Consonant","block1","0",3258.125
31,14,"-0.5","block1","Vowel","block1","1",2564.125
31,15,"-0.5","block1","Vowel","block1","1",2488.125
31,16,"0.5","block1","Consonant","block1","0",1032.125
31,17,"-0.5","block1","Vowel","block1","1",-341.875
31,18,"0.5","block1","Consonant","block1","1",465.125
31,19,"0.5","block1","Consonant","block1","1",164.125
31,20,"-0.5","block1","Vowel","block1","1",467.125
31,21,"0.5","block1","Consonant","block1","1",2839.125
31,22,"-0.5","block1","Vowel","block1","1",341.125
31,23,"-0.5","block1","Vowel","block1","1",981.125
31,24,"0.5","block1","Consonant","block1","1",-804.875
31,25,"0.5","block1","Consonant","block1","0",243.125
31,26,"-0.5","block1","Vowel","block1","1",325.125
31,27,"-0.5","block1","Vowel","block1","1",-908.875
31,28,"0.5","block1","Consonant","block1","1",2030.125
31,29,"-0.5","block1","Vowel","block1","0",4971.125
31,30,"0.5","block1","Consonant","block1","0",37.125
31,31,"0.5","block1","Consonant","block1","1",-356.875
31,32,"-0.5","block1","Vowel","block1","1",851.125
31,33,"-0.5","block2","Vowel","block2","1",-430.375
31,34,"0.5","block2","Consonant","block2","1",2860.625
31,35,"-0.5","block2","Vowel","block2","1",5190.625
31,36,"0.5","block2","Consonant","block2","1",2757.625
31,37,"0.5","block2","Consonant","block2","0",3243.625
31,38,"-0.5","block2","Vowel","block2","1",-123.375
31,39,"-0.5","block2","Vowel","block2","1",1451.625
31,40,"0.5","block2","Consonant","block2","0",-417.375
31,41,"0.5","block2","Consonant","block2","1",-938.375
31,42,"-0.5","block2","Vowel","block2","1",230.625
31,43,"0.5","block2","Consonant","block2","0",3916.625
31,44,"-0.5","block2","Vowel","block2","1",5023.625
31,45,"-0.5","block2","Vowel","block2","0",881.625
31,46,"0.5","block2","Consonant","block2","1",552.625
31,47,"-0.5","block2","Vowel","block2","1",-546.375
31,48,"0.5","block2","Consonant","block2","1",229.625
31,49,"-0.5","block2","Vowel","block2","1",4372.625
31,50,"0.5","block2","Consonant","block2","0",258.625
31,51,"-0.5","block2","Vowel","block2","1",-18.375
31,52,"0.5","block2","Consonant","block2","1",-857.375
31,53,"-0.5","block2","Vowel","block2","1",-153.375
31,54,"0.5","block2","Consonant","block2","0",782.625
31,55,"0.5","block2","Consonant","block2","0",4191.625
31,56,"-0.5","block2","Vowel","block2","1",-254.375
31,57,"0.5","block2","Consonant","block2","1",44.625
31,58,"-0.5","block2","Vowel","block2","1",-1053.375
31,59,"-0.5","block2","Vowel","block2","1",946.625
31,60,"0.5","block2","Consonant","block2","0",81.625
31,61,"0.5","block2","Consonant","block2","0",748.625
31,62,"-0.5","block2","Vowel","block2","1",-438.375
31,63,"-0.5","block2","Vowel","block2","1",-217.375
31,64,"0.5","block2","Consonant","block2","0",319.625
31,65,"-0.5","block3","Vowel","block3","1",-669.625
31,66,"0.5","block3","Consonant","block3","1",-1197.625
31,67,"0.5","block3","Consonant","block3","0",106.375
31,68,"-0.5","block3","Vowel","block3","1",-688.625
31,69,"0.5","block3","Consonant","block3","0",-1235.625
31,70,"-0.5","block3","Vowel","block3","1",246.375
31,71,"0.5","block3","Consonant","block3","1",3439.375
31,72,"-0.5","block3","Vowel","block3","1",-619.625
31,73,"0.5","block3","Consonant","block3","1",-249.625
31,74,"-0.5","block3","Vowel","block3","1",-937.625
31,75,"-0.5","block3","Vowel","block3","1",-504.625
31,76,"0.5","block3","Consonant","block3","1",-907.625
31,77,"0.5","block3","Consonant","block3","1",-924.625
31,78,"-0.5","block3","Vowel","block3","1",-307.625
31,79,"-0.5","block3","Vowel","block3","1",-929.625
31,80,"0.5","block3","Consonant","block3","0",-304.625
31,81,"-0.5","block3","Vowel","block3","1",-199.625
31,82,"0.5","block3","Consonant","block3","1",170.375
31,83,"-0.5","block3","Vowel","block3","1",-903.625
31,84,"0.5","block3","Consonant","block3","1",-357.625
31,85,"-0.5","block3","Vowel","block3","1",-465.625
31,86,"0.5","block3","Consonant","block3","0",5618.375
31,87,"-0.5","block3","Vowel","block3","0",-411.625
31,88,"0.5","block3","Consonant","block3","0",2869.375
31,89,"0.5","block3","Consonant","block3","1",-95.625
31,90,"-0.5","block3","Vowel","block3","1",-318.625
31,91,"-0.5","block3","Vowel","block3","1",-423.625
31,92,"0.5","block3","Consonant","block3","0",1296.375
31,93,"0.5","block3","Consonant","block3","0",-1165.625
31,94,"-0.5","block3","Vowel","block3","1",NA
31,95,"0.5","block3","Consonant","block3","1",-396.625
31,96,"-0.5","block3","Vowel","block3","1",524.375
32,1,"0.5","block1","Consonant","block1","1",1438.75
32,2,"-0.5","block1","Vowel","block1","1",189.75
32,3,"-0.5","block1","Vowel","block1","1",NA
32,4,"0.5","block1","Consonant","block1","1",216.75
32,5,"0.5","block1","Consonant","block1","1",-486.25
32,6,"-0.5","block1","Vowel","block1","1",-168.25
32,7,"0.5","block1","Consonant","block1","1",666.75
32,8,"-0.5","block1","Vowel","block1","1",-157.25
32,9,"-0.5","block1","Vowel","block1","1",1357.75
32,10,"0.5","block1","Consonant","block1","1",-309.25
32,11,"-0.5","block1","Vowel","block1","1",-77.25
32,12,"0.5","block1","Consonant","block1","0",1800.75
32,13,"0.5","block1","Consonant","block1","0",950.75
32,14,"-0.5","block1","Vowel","block1","0",668.75
32,15,"-0.5","block1","Vowel","block1","0",-414.25
32,16,"0.5","block1","Consonant","block1","1",1632.75
32,17,"-0.5","block1","Vowel","block1","1",-9.25
32,18,"0.5","block1","Consonant","block1","1",-320.25
32,19,"0.5","block1","Consonant","block1","1",205.75
32,20,"-0.5","block1","Vowel","block1","1",-334.25
32,21,"0.5","block1","Consonant","block1","1",-400.25
32,22,"-0.5","block1","Vowel","block1","1",-694.25
32,23,"-0.5","block1","Vowel","block1","1",-135.25
32,24,"0.5","block1","Consonant","block1","1",-743.25
32,25,"0.5","block1","Consonant","block1","1",224.75
32,26,"-0.5","block1","Vowel","block1","1",-532.25
32,27,"-0.5","block1","Vowel","block1","1",-410.25
32,28,"0.5","block1","Consonant","block1","0",NA
32,29,"-0.5","block1","Vowel","block1","1",-731.25
32,30,"0.5","block1","Consonant","block1","1",-703.25
32,31,"0.5","block1","Consonant","block1","1",-579.25
32,32,"-0.5","block1","Vowel","block1","1",382.75
32,33,"-0.5","block2","Vowel","block2","1",-230.5
32,34,"0.5","block2","Consonant","block2","1",-496.5
32,35,"-0.5","block2","Vowel","block2","1",-331.5
32,36,"0.5","block2","Consonant","block2","1",-412.5
32,37,"0.5","block2","Consonant","block2","0",4549.5
32,38,"-0.5","block2","Vowel","block2","1",-444.5
32,39,"-0.5","block2","Vowel","block2","1",-355.5
32,40,"0.5","block2","Consonant","block2","0",683.5
32,41,"0.5","block2","Consonant","block2","1",-466.5
32,42,"-0.5","block2","Vowel","block2","1",-458.5
32,43,"0.5","block2","Consonant","block2","1",-441.5
32,44,"-0.5","block2","Vowel","block2","1",NA
32,45,"-0.5","block2","Vowel","block2","0",-277.5
32,46,"0.5","block2","Consonant","block2","1",-437.5
32,47,"-0.5","block2","Vowel","block2","0",663.5
32,48,"0.5","block2","Consonant","block2","1",-378.5
32,49,"-0.5","block2","Vowel","block2","1",-118.5
32,50,"0.5","block2","Consonant","block2","0",2526.5
32,51,"-0.5","block2","Vowel","block2","1",-215.5
32,52,"0.5","block2","Consonant","block2","1",-213.5
32,53,"-0.5","block2","Vowel","block2","1",-284.5
32,54,"0.5","block2","Consonant","block2","1",3496.5
32,55,"0.5","block2","Consonant","block2","1",-128.5
32,56,"-0.5","block2","Vowel","block2","1",-341.5
32,57,"0.5","block2","Consonant","block2","1",-414.5
32,58,"-0.5","block2","Vowel","block2","1",-453.5
32,59,"-0.5","block2","Vowel","block2","0",-384.5
32,60,"0.5","block2","Consonant","block2","0",2499.5
32,61,"0.5","block2","Consonant","block2","1",-413.5
32,62,"-0.5","block2","Vowel","block2","1",-348.5
32,63,"-0.5","block2","Vowel","block2","1",-589.5
32,64,"0.5","block2","Consonant","block2","1",-357.5
32,65,"-0.5","block3","Vowel","block3","0",-308.375
32,66,"0.5","block3","Consonant","block3","1",1331.625
32,67,"0.5","block3","Consonant","block3","1",-103.375
32,68,"-0.5","block3","Vowel","block3","1",-92.375
32,69,"0.5","block3","Consonant","block3","1",697.625
32,70,"-0.5","block3","Vowel","block3","1",-186.375
32,71,"0.5","block3","Consonant","block3","1",-510.375
32,72,"-0.5","block3","Vowel","block3","1",-359.375
32,73,"0.5","block3","Consonant","block3","1",-394.375
32,74,"-0.5","block3","Vowel","block3","1",-527.375
32,75,"-0.5","block3","Vowel","block3","1",53.625
32,76,"0.5","block3","Consonant","block3","1",-299.375
32,77,"0.5","block3","Consonant","block3","1",-8.375
32,78,"-0.5","block3","Vowel","block3","1",8.625
32,79,"-0.5","block3","Vowel","block3","0",-210.375
32,80,"0.5","block3","Consonant","block3","0",21.625
32,81,"-0.5","block3","Vowel","block3","1",-490.375
32,82,"0.5","block3","Consonant","block3","1",-473.375
32,83,"-0.5","block3","Vowel","block3","1",-202.375
32,84,"0.5","block3","Consonant","block3","1",-68.375
32,85,"-0.5","block3","Vowel","block3","1",-334.375
32,86,"0.5","block3","Consonant","block3","1",-377.375
32,87,"-0.5","block3","Vowel","block3","0",-355.375
32,88,"0.5","block3","Consonant","block3","1",-248.375
32,89,"0.5","block3","Consonant","block3","1",46.625
32,90,"-0.5","block3","Vowel","block3","1",367.625
32,91,"-0.5","block3","Vowel","block3","1",-321.375
32,92,"0.5","block3","Consonant","block3","0",NA
32,93,"0.5","block3","Consonant","block3","1",-350.375
32,94,"-0.5","block3","Vowel","block3","0",-231.375
32,95,"0.5","block3","Consonant","block3","1",-389.375
32,96,"-0.5","block3","Vowel","block3","1",-407.375
33,1,"0.5","block1","Consonant","block1","1",2136.125
33,2,"-0.5","block1","Vowel","block1","1",865.125
33,3,"-0.5","block1","Vowel","block1","1",1118.125
33,4,"0.5","block1","Consonant","block1","0",3813.125
33,5,"0.5","block1","Consonant","block1","1",3169.125
33,6,"-0.5","block1","Vowel","block1","1",-388.875
33,7,"0.5","block1","Consonant","block1","1",3757.125
33,8,"-0.5","block1","Vowel","block1","1",427.125
33,9,"-0.5","block1","Vowel","block1","1",-601.875
33,10,"0.5","block1","Consonant","block1","1",839.125
33,11,"-0.5","block1","Vowel","block1","1",-1092.875
33,12,"0.5","block1","Consonant","block1","1",4341.125
33,13,"0.5","block1","Consonant","block1","1",1310.125
33,14,"-0.5","block1","Vowel","block1","1",880.125
33,15,"-0.5","block1","Vowel","block1","1",-123.875
33,16,"0.5","block1","Consonant","block1","1",4060.125
33,17,"-0.5","block1","Vowel","block1","1",-774.875
33,18,"0.5","block1","Consonant","block1","1",-1029.875
33,19,"0.5","block1","Consonant","block1","1",-1186.875
33,20,"-0.5","block1","Vowel","block1","1",-839.875
33,21,"0.5","block1","Consonant","block1","1",-469.875
33,22,"-0.5","block1","Vowel","block1","1",-914.875
33,23,"-0.5","block1","Vowel","block1","1",-837.875
33,24,"0.5","block1","Consonant","block1","1",-852.875
33,25,"0.5","block1","Consonant","block1","1",3752.125
33,26,"-0.5","block1","Vowel","block1","1",-1011.875
33,27,"-0.5","block1","Vowel","block1","1",-1328.875
33,28,"0.5","block1","Consonant","block1","1",588.125
33,29,"-0.5","block1","Vowel","block1","1",-966.875
33,30,"0.5","block1","Consonant","block1","1",-664.875
33,31,"0.5","block1","Consonant","block1","1",-1033.875
33,32,"-0.5","block1","Vowel","block1","1",-1192.875
33,33,"-0.5","block2","Vowel","block2","1",333.875
33,34,"0.5","block2","Consonant","block2","1",84.875
33,35,"-0.5","block2","Vowel","block2","1",-38.125
33,36,"0.5","block2","Consonant","block2","1",-280.125
33,37,"0.5","block2","Consonant","block2","0",339.875
33,38,"-0.5","block2","Vowel","block2","1",-220.125
33,39,"-0.5","block2","Vowel","block2","1",-385.125
33,40,"0.5","block2","Consonant","block2","1",-46.125
33,41,"0.5","block2","Consonant","block2","1",-461.125
33,42,"-0.5","block2","Vowel","block2","1",-323.125
33,43,"0.5","block2","Consonant","block2","1",981.875
33,44,"-0.5","block2","Vowel","block2","0",-231.125
33,45,"-0.5","block2","Vowel","block2","1",-374.125
33,46,"0.5","block2","Consonant","block2","1",1313.875
33,47,"-0.5","block2","Vowel","block2","1",133.875
33,48,"0.5","block2","Consonant","block2","1",432.875
33,49,"-0.5","block2","Vowel","block2","1",48.875
33,50,"0.5","block2","Consonant","block2","1",-368.125
33,51,"-0.5","block2","Vowel","block2","1",-64.125
33,52,"0.5","block2","Consonant","block2","1",-191.125
33,53,"-0.5","block2","Vowel","block2","1",-301.125
33,54,"0.5","block2","Consonant","block2","1",-299.125
33,55,"0.5","block2","Consonant","block2","1",376.875
33,56,"-0.5","block2","Vowel","block2","1",-330.125
33,57,"0.5","block2","Consonant","block2","1",-181.125
33,58,"-0.5","block2","Vowel","block2","1",-470.125
33,59,"-0.5","block2","Vowel","block2","1",-293.125
33,60,"0.5","block2","Consonant","block2","0",118.875
33,61,"0.5","block2","Consonant","block2","1",328.875
33,62,"-0.5","block2","Vowel","block2","0",-80.125
33,63,"-0.5","block2","Vowel","block2","1",-245.125
33,64,"0.5","block2","Consonant","block2","1",189.875
33,65,"-0.5","block3","Vowel","block3","1",-238.875
33,66,"0.5","block3","Consonant","block3","1",1137.125
33,67,"0.5","block3","Consonant","block3","1",786.125
33,68,"-0.5","block3","Vowel","block3","1",-311.875
33,69,"0.5","block3","Consonant","block3","1",-51.875
33,70,"-0.5","block3","Vowel","block3","1",-402.875
33,71,"0.5","block3","Consonant","block3","1",-283.875
33,72,"-0.5","block3","Vowel","block3","1",120.125
33,73,"0.5","block3","Consonant","block3","1",278.125
33,74,"-0.5","block3","Vowel","block3","1",-262.875
33,75,"-0.5","block3","Vowel","block3","1",35.125
33,76,"0.5","block3","Consonant","block3","1",-325.875
33,77,"0.5","block3","Consonant","block3","1",-193.875
33,78,"-0.5","block3","Vowel","block3","1",193.125
33,79,"-0.5","block3","Vowel","block3","1",-154.875
33,80,"0.5","block3","Consonant","block3","1",682.125
33,81,"-0.5","block3","Vowel","block3","1",-151.875
33,82,"0.5","block3","Consonant","block3","1",-459.875
33,83,"-0.5","block3","Vowel","block3","1",-256.875
33,84,"0.5","block3","Consonant","block3","1",-222.875
33,85,"-0.5","block3","Vowel","block3","0",-636.875
33,86,"0.5","block3","Consonant","block3","0",95.125
33,87,"-0.5","block3","Vowel","block3","1",825.125
33,88,"0.5","block3","Consonant","block3","1",364.125
33,89,"0.5","block3","Consonant","block3","1",-326.875
33,90,"-0.5","block3","Vowel","block3","1",204.125
33,91,"-0.5","block3","Vowel","block3","1",17.125
33,92,"0.5","block3","Consonant","block3","1",553.125
33,93,"0.5","block3","Consonant","block3","1",-40.875
33,94,"-0.5","block3","Vowel","block3","1",-187.875
33,95,"0.5","block3","Consonant","block3","1",923.125
33,96,"-0.5","block3","Vowel","block3","1",-48.875
34,1,"0.5","block1","Consonant","block1","0",3420.5
34,2,"-0.5","block1","Vowel","block1","1",1024.5
34,3,"-0.5","block1","Vowel","block1","1",NA
34,4,"0.5","block1","Consonant","block1","1",220.5
34,5,"0.5","block1","Consonant","block1","1",385.5
34,6,"-0.5","block1","Vowel","block1","1",675.5
34,7,"0.5","block1","Consonant","block1","1",2195.5
34,8,"-0.5","block1","Vowel","block1","1",NA
34,9,"-0.5","block1","Vowel","block1","1",3430.5
34,10,"0.5","block1","Consonant","block1","1",281.5
34,11,"-0.5","block1","Vowel","block1","1",-783.5
34,12,"0.5","block1","Consonant","block1","0",-330.5
34,13,"0.5","block1","Consonant","block1","0",536.5
34,14,"-0.5","block1","Vowel","block1","0",247.5
34,15,"-0.5","block1","Vowel","block1","0",-865.5
34,16,"0.5","block1","Consonant","block1","1",1515.5
34,17,"-0.5","block1","Vowel","block1","1",-12.5
34,18,"0.5","block1","Consonant","block1","1",NA
34,19,"0.5","block1","Consonant","block1","0",-483.5
34,20,"-0.5","block1","Vowel","block1","1",-971.5
34,21,"0.5","block1","Consonant","block1","1",2246.5
34,22,"-0.5","block1","Vowel","block1","1",-637.5
34,23,"-0.5","block1","Vowel","block1","1",392.5
34,24,"0.5","block1","Consonant","block1","0",-764.5
34,25,"0.5","block1","Consonant","block1","1",NA
34,26,"-0.5","block1","Vowel","block1","1",-27.5
34,27,"-0.5","block1","Vowel","block1","1",-1212.5
34,28,"0.5","block1","Consonant","block1","1",222.5
34,29,"-0.5","block1","Vowel","block1","1",562.5
34,30,"0.5","block1","Consonant","block1","1",-450.5
34,31,"0.5","block1","Consonant","block1","0",5462.5
34,32,"-0.5","block1","Vowel","block1","1",163.5
34,33,"-0.5","block2","Vowel","block2","1",-877.428571428572
34,34,"0.5","block2","Consonant","block2","0",281.571428571428
34,35,"-0.5","block2","Vowel","block2","1",-1390.42857142857
34,36,"0.5","block2","Consonant","block2","1",-1016.42857142857
34,37,"0.5","block2","Consonant","block2","0",326.571428571428
34,38,"-0.5","block2","Vowel","block2","1",-1037.42857142857
34,39,"-0.5","block2","Vowel","block2","0",117.571428571428
34,40,"0.5","block2","Consonant","block2","1",-372.428571428572
34,41,"0.5","block2","Consonant","block2","1",-1505.42857142857
34,42,"-0.5","block2","Vowel","block2","1",-1723.42857142857
34,43,"0.5","block2","Consonant","block2","1",-92.4285714285716
34,44,"-0.5","block2","Vowel","block2","0",-887.428571428572
34,45,"-0.5","block2","Vowel","block2","0",-1578.42857142857
