subject,condition,block,group,item,word,accuracy,raw_rt,removed_rt,rt
27,target1,block4,30,147,thick,1,1565,1565,372
27,target1,block4,30,148,thing,1,1803,1803,610
27,target2,block4,30,149,hat,1,3564,3564,2371
27,filler,block4,30,150,dime,1,1193,1193,
27,target1,block4,31,151,face,1,784,784,-428
27,target2,block4,31,152,socks,1,1355,1355,143
27,target2,block4,31,153,rat,1,8364,8364,7152
27,target1,block4,31,154,sin,1,1642,1642,430
27,filler,block4,31,155,fold,1,1212,1212,
27,target1,block4,32,156,mouth,1,2174,2174,981
27,target2,block4,32,157,top,1,452,452,-741
27,target2,block4,32,158,lock,1,1622,1622,429
27,target1,block4,32,159,some,1,1030,1030,-163
27,filler,block4,32,160,post,1,1193,1193,
28,target1,block1,1,1,thought,1,3215,3215,301
28,target2,block1,1,2,black,1,7097,7097,4183
28,target2,block1,1,3,battle,0,3234,3234,320
28,target1,block1,1,4,think,1,1207,1207,-1707
28,filler,block1,1,5,fell,1,2914,2914,
28,target1,block1,2,6,theme,1,1359,1359,-897
28,target2,block1,2,7,faster,1,1637,1637,-619
28,target1,block1,2,8,worth,1,1271,1271,-985
28,target2,block1,2,9,band,1,8103,8103,5847
28,filler,block1,2,10,leak,1,2256,2256,
28,target2,block1,3,11,cop,1,3327,3327,1728
28,target1,block1,3,12,pass,1,1128,1128,-471
28,target2,block1,3,13,pat,1,1611,1611,12
28,target1,block1,3,14,thigh,1,1743,1743,144
28,filler,block1,3,15,tick,1,1599,1599,
28,target1,block1,4,16,gross,1,1960,1960,-59
28,target2,block1,4,17,bod,1,2414,2414,395
28,target2,block1,4,18,mop,1,2179,2179,160
28,target1,block1,4,19,myth,1,1955,1955,-64
28,filler,block1,4,20,core,1,2019,2019,
28,target2,block1,5,21,foster,1,2066,2066,1066
28,target1,block1,5,22,seem,1,4827,NA,
28,target1,block1,5,23,path,1,1497,1497,497
28,target2,block1,5,24,block,1,1279,1279,279
28,filler,block1,5,25,tear,1,1000,1000,
28,target1,block1,6,26,growth,1,1221,1221,-495
28,target2,block1,6,27,bond,1,1179,1179,-537
28,target2,block1,6,28,bad,1,908,908,-808
28,target1,block1,6,29,miss,1,953,953,-763
28,filler,block1,6,30,male,1,1716,1716,
28,target1,block1,7,31,sought,1,1493,1493,329
28,target2,block1,7,32,cap,1,968,968,-196
28,target2,block1,7,33,map,1,1269,1269,105
28,target1,block1,7,34,worse,1,1272,1272,108
28,filler,block1,7,35,guest,1,1164,1164,
28,target2,block1,8,36,battle,1,1266,1266,-580
28,target1,block1,8,37,sigh,1,2486,2486,640
28,target1,block1,8,38,sink,1,1462,1462,-384
28,target2,block1,8,39,pot,1,2028,2028,182
28,filler,block1,8,40,dental,1,1846,1846,
28,target2,block2,9,41,black,1,1940,1940,148
28,target1,block2,9,42,sink,1,1123,1123,-669
28,target2,block2,9,43,foster,1,1318,1318,-474
28,target1,block2,9,44,path,1,1667,1667,-125
28,filler,block2,9,45,buy,1,1792,1792,
28,target1,block2,10,46,gross,1,1635,1635,331
28,target2,block2,10,47,pot,1,1558,1558,254
28,target2,block2,10,48,bond,1,1308,1308,4
28,target1,block2,10,49,worth,1,1212,1212,-92
28,filler,block2,10,50,near,1,1304,1304,
28,target1,block2,11,51,seem,1,1794,1794,643
28,target2,block2,11,52,bad,1,2030,2030,879
28,target1,block2,11,53,sigh,1,1227,1227,76
28,target2,block2,11,54,cop,1,1059,1059,-92
28,filler,block2,11,55,tense,1,1151,1151,
28,target2,block2,12,56,bottle,1,5115,NA,
28,target1,block2,12,57,miss,1,915,915,-449
28,target2,block2,12,58,mop,1,1025,1025,-339
28,target1,block2,12,59,thought,1,1076,1076,-288
28,filler,block2,12,60,peach,1,1364,1364,
28,target2,block2,13,61,faster,1,1719,1719,-72
28,target1,block2,13,62,worse,1,1228,1228,-563
28,target2,block2,13,63,band,1,1234,1234,-557
28,target1,block2,13,64,growth,1,1457,1457,-334
28,filler,block2,13,65,cheek,1,1791,1791,
28,target2,block2,14,66,pat,1,1166,1166,-435
28,target1,block2,14,67,think,1,1001,1001,-600
28,target1,block2,14,68,sought,1,1305,1305,-296
28,target2,block2,14,69,cap,1,1249,1249,-352
28,filler,block2,14,70,fool,1,1601,1601,
28,target1,block2,15,71,pass,1,1134,1134,153
28,target2,block2,15,72,map,1,1000,1000,19
28,target2,block2,15,73,bod,1,3114,3114,2133
28,target1,block2,15,74,thigh,1,1500,1500,519
28,filler,block2,15,75,money,1,981,981,
28,target1,block2,16,76,myth,1,1325,1325,-760
28,target2,block2,16,77,battle,1,1322,1322,-763
28,target2,block2,16,78,block,1,1063,1063,-1022
28,target1,block2,16,79,theme,1,1113,1113,-972
28,filler,block2,16,80,devise,1,2085,2085,
28,target2,block3,17,81,bod,1,2363,2363,1006
28,target1,block3,17,82,thigh,1,1087,1087,-270
28,target1,block3,17,83,myth,1,1066,1066,-291
28,target2,block3,17,84,bond,1,1117,1117,-240
28,filler,block3,17,85,froze,1,1357,1357,
28,target1,block3,18,86,gross,1,1338,1338,117
28,target2,block3,18,87,cap,1,1109,1109,-112
28,target1,block3,18,88,sink,1,1478,1478,257
28,target2,block3,18,89,black,1,1119,1119,-102
28,filler,block3,18,90,hey,1,1221,1221,
28,target1,block3,19,91,thought,1,975,975,-259
28,target2,block3,19,92,pat,1,1041,1041,-193
28,target2,block3,19,93,block,1,839,839,-395
28,target1,block3,19,94,path,1,1791,1791,557
28,filler,block3,19,95,deal,1,1234,1234,
28,target1,block3,20,96,theme,1,1125,1125,-758
28,target2,block3,20,97,foster,1,2131,2131,248
28,target2,block3,20,98,mop,1,1567,1567,-316
28,target1,block3,20,99,worse,1,1401,1401,-482
28,filler,block3,20,100,eyes,1,1883,1883,
28,target2,block3,21,101,band,1,1298,1298,-145
28,target1,block3,21,102,miss,1,1258,1258,-185
28,target2,block3,21,103,bad,1,1654,1654,211
28,target1,block3,21,104,growth,1,1250,1250,-193
28,filler,block3,21,105,know,1,1443,1443,
28,target2,block3,22,106,map,1,1066,1066,-2205
28,target1,block3,22,107,sigh,1,1638,1638,-1633
28,target2,block3,22,108,bottle,1,2366,2366,-905
28,target1,block3,22,109,sought,1,2284,2284,-987
28,filler,block3,22,110,tide,1,3271,3271,
28,target1,block3,23,111,think,1,1094,1094,-918
28,target2,block3,23,112,cop,1,1715,1715,-297
28,target2,block3,23,113,pot,1,1377,1377,-635
28,target1,block3,23,114,worth,1,1304,1304,-708
28,filler,block3,23,115,men,1,2012,2012,
28,target1,block3,24,116,seem,1,1151,1151,-1405
28,target2,block3,24,117,faster,1,1232,1232,-1324
28,target1,block3,24,118,pass,1,1160,1160,-1396
28,target2,block3,24,119,battle,1,1206,1206,-1350
28,filler,block3,24,120,pention,1,2556,2556,
28,target2,block4,25,121,backs,1,2177,2177,109
28,target1,block4,25,122,sing,1,1882,1882,-186
28,target2,block4,25,123,tap,1,2071,2071,3
28,target1,block4,25,124,faith,1,2395,2395,327
28,filler,block4,25,125,beat,1,2068,2068,
28,target1,block4,26,126,mouse,1,2261,2261,748
28,target2,block4,26,127,rock,1,2805,2805,1292
28,target2,block4,26,128,hot,1,2162,2162,649
28,target1,block4,26,129,forth,1,1789,1789,276
28,filler,block4,26,130,hall,1,1513,1513,
28,target1,block4,27,131,thumb,1,1454,1454,-19
28,target2,block4,27,132,lack,1,1460,1460,-13
28,target1,block4,27,133,sick,1,1611,1611,138
28,target2,block4,27,134,rot,1,4165,4165,2692
28,filler,block4,27,135,resign,1,1473,1473,
28,target2,block4,28,136,stomp,1,5202,5202,1407
28,target1,block4,28,137,mass,1,1587,1587,-2208
28,target2,block4,28,138,sacks,1,2824,2824,-971
28,target1,block4,28,139,thin,1,1461,1461,-2334
28,filler,block4,28,140,meet,1,3795,3795,
28,target2,block4,29,141,rack,1,1785,1785,311
28,target1,block4,29,142,force,1,1631,1631,157
28,target2,block4,29,143,stamp,1,1413,1413,-61
28,target1,block4,29,144,math,1,1348,1348,-126
28,filler,block4,29,145,name,1,1474,1474,
28,target2,block4,30,146,box,1,1053,1053,-981
28,target1,block4,30,147,thick,1,1129,1129,-905
28,target1,block4,30,148,thing,1,1500,1500,-534
28,target2,block4,30,149,hat,1,1052,1052,-982
28,filler,block4,30,150,dime,1,2034,2034,
28,target1,block4,31,151,face,1,1567,1567,-80
28,target2,block4,31,152,socks,1,1255,1255,-392
28,target2,block4,31,153,rat,1,1180,1180,-467
28,target1,block4,31,154,sin,1,1305,1305,-342
28,filler,block4,31,155,fold,1,1647,1647,
28,target1,block4,32,156,mouth,1,1585,1585,-95
28,target2,block4,32,157,top,1,1885,1885,205
28,target2,block4,32,158,lock,1,1380,1380,-300
28,target1,block4,32,159,some,1,1516,1516,-164
28,filler,block4,32,160,post,1,1680,1680,
29,target1,block1,1,1,thought,1,2034,2034,-694
29,target2,block1,1,2,black,1,1510,1510,-1218
29,target2,block1,1,3,battle,0,4329,4329,1601
29,target1,block1,1,4,think,1,1163,1163,-1565
29,filler,block1,1,5,fell,1,2728,2728,
29,target1,block1,2,6,theme,1,1654,1654,-39
29,target2,block1,2,7,faster,1,1452,1452,-241
29,target1,block1,2,8,worse,0,1416,1416,-277
29,target2,block1,2,9,band,1,2118,2118,425
29,filler,block1,2,10,leak,1,1693,1693,
29,target2,block1,3,11,cap,0,3895,3895,2525
29,target1,block1,3,12,pass,1,1417,1417,47
29,target2,block1,3,13,pat,1,1926,1926,556
29,target1,block1,3,14,thigh,1,1069,1069,-301
29,filler,block1,3,15,tick,1,1370,1370,
29,target1,block1,4,16,gross,1,1414,1414,-390
29,target2,block1,4,17,bad,0,5296,5296,3492
29,target2,block1,4,18,map,0,1477,1477,-327
29,target1,block1,4,19,myth,1,2961,2961,1157
29,filler,block1,4,20,core,1,1804,1804,
29,target2,block1,5,21,foster,1,2883,2883,1906
29,target1,block1,5,22,seem,1,1215,1215,238
29,target1,block1,5,23,path,1,852,852,-125
29,target2,block1,5,24,block,1,1647,1647,670
29,filler,block1,5,25,tear,1,977,977,
29,target1,block1,6,26,growth,1,1026,1026,-156
29,target2,block1,6,27,bond,1,1054,1054,-128
29,target2,block1,6,28,bad,1,1697,1697,515
29,target1,block1,6,29,miss,1,809,809,-373
29,filler,block1,6,30,male,1,1182,1182,
29,target1,block1,7,31,sought,1,1246,1246,10
29,target2,block1,7,32,cop,0,2910,2910,1674
29,target2,block1,7,33,mop,0,4084,4084,2848
29,target1,block1,7,34,worse,1,860,860,-376
29,filler,block1,7,35,guest,1,1236,1236,
29,target2,block1,8,36,battle,1,2665,2665,1723
29,target1,block1,8,37,sigh,1,828,828,-114
29,target1,block1,8,38,sink,1,1123,1123,181
29,target2,block1,8,39,pot,1,1647,1647,705
29,filler,block1,8,40,dental,1,942,942,
29,target2,block2,9,41,black,1,1227,1227,-476
29,target1,block2,9,42,sink,1,769,769,-934
29,target2,block2,9,43,foster,1,1641,1641,-62
29,target1,block2,9,44,path,1,958,958,-745
29,filler,block2,9,45,buy,1,1703,1703,
29,target1,block2,10,46,gross,1,913,913,-106
29,target2,block2,10,47,pot,1,1231,1231,212
29,target2,block2,10,48,bond,1,3816,3816,2797
29,target1,block2,10,49,worth,1,1925,1925,906
29,filler,block2,10,50,near,1,1019,1019,
29,target1,block2,11,51,seem,1,940,940,-334
29,target2,block2,11,52,bad,1,1843,1843,569
29,target1,block2,11,53,sigh,1,822,822,-452
29,target2,block2,11,54,cop,1,2556,2556,1282
29,filler,block2,11,55,tense,1,1274,1274,
29,target2,block2,12,56,bottle,1,2366,2366,1390
29,target1,block2,12,57,miss,1,916,916,-60
29,target2,block2,12,58,map,0,1437,1437,461
29,target1,block2,12,59,thought,1,5421,NA,
29,filler,block2,12,60,peach,1,976,976,
29,target2,block2,13,61,faster,1,1331,1331,-368
29,target1,block2,13,62,worse,1,1622,1622,-77
29,target2,block2,13,63,band,1,7651,7651,5952
29,target1,block2,13,64,growth,1,2212,2212,513
29,filler,block2,13,65,cheek,1,1699,1699,
29,target2,block2,14,66,pat,1,5641,5641,4470
29,target1,block2,14,67,think,1,1021,1021,-150
29,target1,block2,14,68,sought,1,1260,1260,89
29,target2,block2,14,69,cap,1,1665,1665,494
29,filler,block2,14,70,fool,1,1171,1171,
29,target1,block2,15,71,pass,1,1074,1074,-272
29,target2,block2,15,72,map,1,2079,2079,733
29,target2,block2,15,73,bad,0,2507,2507,1161
29,target1,block2,15,74,thigh,1,777,777,-569
29,filler,block2,15,75,money,1,1346,1346,
29,target1,block2,16,76,myth,1,977,977,-566
29,target2,block2,16,77,battle,1,830,830,-713
29,target2,block2,16,78,block,1,1532,1532,-11
29,target1,block2,16,79,theme,1,590,590,-953
29,filler,block2,16,80,devise,1,1543,1543,
29,target2,block3,17,81,bod,1,1751,1751,84
29,target1,block3,17,82,thigh,1,740,740,-927
29,target1,block3,17,83,myth,1,835,835,-832
29,target2,block3,17,84,band,0,3993,3993,2326
29,filler,block3,17,85,froze,1,1667,1667,
29,target1,block3,18,86,gross,1,1150,1150,208
29,target2,block3,18,87,cop,0,3394,3394,2452
29,target1,block3,18,88,sink,1,698,698,-244
29,target2,block3,18,89,black,1,1651,1651,709
29,filler,block3,18,90,hey,1,942,942,
29,target1,block3,19,91,thought,1,1766,1766,649
29,target2,block3,19,92,pat,1,2003,2003,886
29,target2,block3,19,93,block,1,2238,2238,1121
29,target1,block3,19,94,path,1,1457,1457,340
29,filler,block3,19,95,deal,1,1117,1117,
29,target1,block3,20,96,theme,1,688,688,-1081
29,target2,block3,20,97,foster,1,1013,1013,-756
29,target2,block3,20,98,map,0,1884,1884,115
29,target1,block3,20,99,worse,1,693,693,-1076
29,filler,block3,20,100,eyes,1,1769,1769,
29,target2,block3,21,101,bond,0,3072,3072,1977
29,target1,block3,21,102,miss,1,748,748,-347
29,target2,block3,21,103,bod,0,5160,5160,4065
29,target1,block3,21,104,growth,1,943,943,-152
29,filler,block3,21,105,know,1,1095,1095,
29,target2,block3,22,106,map,1,3043,3043,-557
29,target1,block3,22,107,sigh,1,615,615,-2985
29,target2,block3,22,108,battle,0,3420,3420,-180
29,target1,block3,22,109,sought,1,1292,1292,-2308
29,filler,block3,22,110,tide,1,3600,3600,
29,target1,block3,23,111,think,1,873,873,-354
29,target2,block3,23,112,cop,1,1485,1485,258
29,target2,block3,23,113,pot,1,1463,1463,236
29,target1,block3,23,114,worth,1,850,850,-377
29,filler,block3,23,115,men,1,1227,1227,
29,target1,block3,24,116,seem,1,639,639,-694
29,target2,block3,24,117,faster,1,933,933,-400
29,target1,block3,24,118,pass,1,856,856,-477
29,target2,block3,24,119,battle,1,1110,1110,-223
29,filler,block3,24,120,pention,1,1333,1333,
29,target2,block4,25,121,backs,1,1694,1694,470
29,target1,block4,25,122,sing,1,1355,1355,131
29,target2,block4,25,123,top,0,3006,3006,1782
29,target1,block4,25,124,faith,1,2760,2760,1536
29,filler,block4,25,125,beat,1,1224,1224,
29,target1,block4,26,126,mouse,1,1402,1402,245
29,target2,block4,26,127,rock,1,1814,1814,657
29,target2,block4,26,128,hot,1,1381,1381,224
29,target1,block4,26,129,forth,1,919,919,-238
29,filler,block4,26,130,hall,1,1157,1157,
29,target1,block4,27,131,thumb,1,1994,1994,723
29,target2,block4,27,132,lack,1,1302,1302,31
29,target1,block4,27,133,sick,1,1825,1825,554
29,target2,block4,27,134,rot,1,2205,2205,934
29,filler,block4,27,135,resign,1,1271,1271,
29,target2,block4,28,136,stamp,0,3599,3599,1551
29,target1,block4,28,137,mass,1,633,633,-1415
29,target2,block4,28,138,sacks,1,1495,1495,-553
29,target1,block4,28,139,thin,1,895,895,-1153
29,filler,block4,28,140,meet,1,2048,2048,
29,target2,block4,29,141,rack,1,1732,1732,654
29,target1,block4,29,142,force,1,1596,1596,518
29,target2,block4,29,143,stamp,1,1820,1820,742
29,target1,block4,29,144,math,1,1127,1127,49
29,filler,block4,29,145,name,1,1078,1078,
29,target2,block4,30,146,box,1,856,856,-592
29,target1,block4,30,147,thick,1,564,564,-884
29,target1,block4,30,148,thing,1,857,857,-591
29,target2,block4,30,149,hat,1,1056,1056,-392
29,filler,block4,30,150,dime,1,1448,1448,
29,target1,block4,31,151,face,1,1069,1069,91
29,target2,block4,31,152,socks,1,1510,1510,532
29,target2,block4,31,153,rot,0,1720,1720,742
29,target1,block4,31,154,sin,1,1003,1003,25
29,filler,block4,31,155,fold,1,978,978,
29,target1,block4,32,156,mouth,1,2264,2264,750
29,target2,block4,32,157,top,1,1527,1527,13
29,target2,block4,32,158,lock,1,1437,1437,-77
29,target1,block4,32,159,some,1,1055,1055,-459
29,filler,block4,32,160,post,1,1514,1514,
30,target1,block1,1,1,sought,0,3427,3427,-1729
30,target2,block1,1,2,black,1,2062,2062,-3094
30,target2,block1,1,3,bottle,1,1870,1870,-3286
30,target1,block1,1,4,think,1,1347,1347,-3809
30,filler,block1,1,5,fell,1,5156,5156,
30,target1,block1,2,6,theme,1,1536,1536,-1158
30,target2,block1,2,7,faster,1,1583,1583,-1111
30,target1,block1,2,8,worse,0,3861,3861,1167
30,target2,block1,2,9,band,1,1110,1110,-1584
30,filler,block1,2,10,leak,1,2694,2694,
30,target2,block1,3,11,cap,0,3563,3563,2405
30,target1,block1,3,12,pass,1,2500,2500,1342
30,target2,block1,3,13,pat,1,2668,2668,1510
30,target1,block1,3,14,thigh,1,1748,1748,590
30,filler,block1,3,15,tick,1,1158,1158,
30,target1,block1,4,16,gross,1,2643,2643,1732
30,target2,block1,4,17,bad,0,1895,1895,984
30,target2,block1,4,18,map,0,903,903,-8
30,target1,block1,4,19,miss,0,1237,1237,326
30,filler,block1,4,20,core,1,911,911,
30,target2,block1,5,21,foster,1,1223,1223,368
30,target1,block1,5,22,seem,1,767,767,-88
30,target1,block1,5,23,path,1,928,928,73
30,target2,block1,5,24,block,1,986,986,131
30,filler,block1,5,25,tear,1,855,855,
30,target1,block1,6,26,growth,1,899,899,-375
30,target2,block1,6,27,bond,1,1257,1257,-17
30,target2,block1,6,28,bad,1,1115,1115,-159
30,target1,block1,6,29,miss,1,953,953,-321
30,filler,block1,6,30,male,1,1274,1274,
30,target1,block1,7,31,sought,1,1733,1733,76
30,target2,block1,7,32,cap,1,1266,1266,-391
30,target2,block1,7,33,map,1,780,780,-877
30,target1,block1,7,34,worse,1,2008,2008,351
30,filler,block1,7,35,guest,1,1657,1657,
30,target2,block1,8,36,battle,1,972,972,-137
30,target1,block1,8,37,sigh,1,1223,1223,114
30,target1,block1,8,38,think,0,2092,2092,983
30,target2,block1,8,39,pot,1,941,941,-168
30,filler,block1,8,40,dental,1,1109,1109,
30,target2,block2,9,41,black,1,1075,1075,185
30,target1,block2,9,42,sink,1,833,833,-57
30,target2,block2,9,43,faster,0,786,786,-104
30,target1,block2,9,44,path,1,1233,1233,343
30,filler,block2,9,45,buy,1,890,890,
30,target1,block2,10,46,growth,0,1321,1321,405
30,target2,block2,10,47,pot,1,1184,1184,268
30,target2,block2,10,48,bond,1,1726,1726,810
30,target1,block2,10,49,worth,1,1973,1973,1057
30,filler,block2,10,50,near,1,916,916,
30,target1,block2,11,51,seem,1,1145,1145,-668
30,target2,block2,11,52,bad,1,1329,1329,-484
30,target1,block2,11,53,sigh,1,1155,1155,-658
30,target2,block2,11,54,cap,0,3912,3912,2099
30,filler,block2,11,55,tense,1,1813,1813,
30,target2,block2,12,56,battle,0,7835,NA,
30,target1,block2,12,57,miss,1,2128,2128,1240
30,target2,block2,12,58,map,0,815,815,-73
30,target1,block2,12,59,thought,1,890,890,2
30,filler,block2,12,60,peach,1,888,888,
30,target2,block2,13,61,faster,1,891,891,-2925
30,target1,block2,13,62,worse,1,1447,1447,-2369
30,target2,block2,13,63,band,1,960,960,-2856
30,target1,block2,13,64,growth,1,832,832,-2984
30,filler,block2,13,65,cheek,1,3816,3816,
30,target2,block2,14,66,pat,1,1616,1616,81
30,target1,block2,14,67,think,1,1585,1585,50
30,target1,block2,14,68,thought,0,1303,1303,-232
30,target2,block2,14,69,cap,1,1093,1093,-442
30,filler,block2,14,70,fool,1,1535,1535,
30,target1,block2,15,71,pass,1,905,905,-466
30,target2,block2,15,72,map,1,801,801,-570
30,target2,block2,15,73,bad,0,966,966,-405
30,target1,block2,15,74,thigh,1,1512,1512,141
30,filler,block2,15,75,money,1,1371,1371,
30,target1,block2,16,76,miss,0,2737,2737,1230
30,target2,block2,16,77,battle,1,1254,1254,-253
30,target2,block2,16,78,block,1,1251,1251,-256
30,target1,block2,16,79,theme,1,956,956,-551
30,filler,block2,16,80,devise,1,1507,1507,
30,target2,block3,17,81,bad,0,1025,1025,-1406
30,target1,block3,17,82,thigh,1,918,918,-1513
30,target1,block3,17,83,myth,1,891,891,-1540
30,target2,block3,17,84,bond,1,1106,1106,-1325
30,filler,block3,17,85,froze,1,2431,2431,
30,target1,block3,18,86,gross,1,1085,1085,-31
30,target2,block3,18,87,cap,1,1666,1666,550
30,target1,block3,18,88,sink,1,3424,3424,2308
30,target2,block3,18,89,black,1,1503,1503,387
30,filler,block3,18,90,hey,1,1116,1116,
30,target1,block3,19,91,thought,1,844,844,-131
30,target2,block3,19,92,pat,1,1526,1526,551
30,target2,block3,19,93,block,1,1424,1424,449
30,target1,block3,19,94,path,1,2219,2219,1244
30,filler,block3,19,95,deal,1,975,975,
30,target1,block3,20,96,theme,1,828,828,-968
30,target2,block3,20,97,foster,1,2873,2873,1077
30,target2,block3,20,98,map,0,1175,1175,-621
30,target1,block3,20,99,worth,0,3272,3272,1476
30,filler,block3,20,100,eyes,1,1796,1796,
30,target2,block3,21,101,band,1,1218,1218,290
30,target1,block3,21,102,miss,1,762,762,-166
30,target2,block3,21,103,bad,1,821,821,-107
30,target1,block3,21,104,growth,1,1186,1186,258
30,filler,block3,21,105,know,1,928,928,
30,target2,block3,22,106,map,1,1028,1028,-2204
30,target1,block3,22,107,sigh,1,813,813,-2419
30,target2,block3,22,108,battle,0,1049,1049,-2183
30,target1,block3,22,109,sought,1,1292,1292,-1940
30,filler,block3,22,110,tide,1,3232,3232,
30,target1,block3,23,111,think,1,932,932,-1131
30,target2,block3,23,112,cop,1,2365,2365,302
30,target2,block3,23,113,pot,1,1401,1401,-662
30,target1,block3,23,114,worse,0,2957,2957,894
30,filler,block3,23,115,men,1,2063,2063,
30,target1,block3,24,116,seem,1,1813,1813,164
30,target2,block3,24,117,faster,1,875,875,-774
30,target1,block3,24,118,pass,1,802,802,-847
30,target2,block3,24,119,battle,1,3193,3193,1544
30,filler,block3,24,120,pention,1,1649,1649,
30,target2,block4,25,121,backs,1,2407,2407,1115
30,target1,block4,25,122,sing,1,847,847,-445
30,target2,block4,25,123,tap,1,1487,1487,195
30,target1,block4,25,124,face,0,1041,1041,-251
30,filler,block4,25,125,beat,1,1292,1292,
30,target1,block4,26,126,mouth,0,5311,5311,4080
30,target2,block4,26,127,rock,1,1570,1570,339
30,target2,block4,26,128,hot,1,2181,2181,950
30,target1,block4,26,129,forth,1,1834,1834,603
30,filler,block4,26,130,hall,1,1231,1231,
30,target1,block4,27,131,thumb,1,1203,1203,-119
30,target2,block4,27,132,lack,1,2368,2368,1046
30,target1,block4,27,133,sick,1,1977,1977,655
30,target2,block4,27,134,rat,0,2656,2656,1334
30,filler,block4,27,135,resign,1,1322,1322,
30,target2,block4,28,136,stamp,0,1523,1523,-1332
30,target1,block4,28,137,mass,1,2577,2577,-278
30,target2,block4,28,138,sacks,1,2666,2666,-189
30,target1,block4,28,139,thin,1,1130,1130,-1725
30,filler,block4,28,140,meet,1,2855,2855,
30,target2,block4,29,141,rack,1,2334,2334,1269
30,target1,block4,29,142,force,1,2441,2441,1376
30,target2,block4,29,143,stamp,1,1863,1863,798
30,target1,block4,29,144,math,1,1146,1146,81
30,filler,block4,29,145,name,1,1065,1065,
30,target2,block4,30,146,box,1,1803,1803,782
30,target1,block4,30,147,sick,0,907,907,-114
30,target1,block4,30,148,sing,0,1597,1597,576
30,target2,block4,30,149,hat,1,1405,1405,384
30,filler,block4,30,150,dime,1,1021,1021,
30,target1,block4,31,151,face,1,701,701,-677
30,target2,block4,31,152,socks,1,1202,1202,-176
30,target2,block4,31,153,rat,1,1199,1199,-179
30,target1,block4,31,154,sin,1,826,826,-552
30,filler,block4,31,155,fold,1,1378,1378,
30,target1,block4,32,156,mouth,1,3269,3269,2096
30,target2,block4,32,157,top,1,854,854,-319
30,target2,block4,32,158,lock,1,3301,3301,2128
30,target1,block4,32,159,some,1,863,863,-310
30,filler,block4,32,160,post,1,1173,1173,
31,target1,block1,1,1,sought,0,5826,5826,4290
31,target2,block1,1,2,black,1,2561,2561,1025
31,target2,block1,1,3,battle,0,3479,3479,1943
31,target1,block1,1,4,think,1,1911,1911,375
31,filler,block1,1,5,fell,1,1536,1536,
31,target1,block1,2,6,theme,1,2491,2491,637
31,target2,block1,2,7,faster,1,2248,2248,394
31,target1,block1,2,8,worth,1,3043,3043,1189
31,target2,block1,2,9,band,1,3419,3419,1565
31,filler,block1,2,10,leak,1,1854,1854,
31,target2,block1,3,11,cop,1,6062,6062,4597
31,target1,block1,3,12,pass,1,1809,1809,344
31,target2,block1,3,13,pot,0,7498,7498,6033
31,target1,block1,3,14,sigh,0,1832,1832,367
31,filler,block1,3,15,tick,1,1465,1465,
31,target1,block1,4,16,growth,0,4862,4862,2533
31,target2,block1,4,17,bod,1,4168,4168,1839
31,target2,block1,4,18,mop,1,4092,4092,1763
31,target1,block1,4,19,miss,0,2636,2636,307
31,filler,block1,4,20,core,1,2329,2329,
31,target2,block1,5,21,foster,1,1262,1262,-155
31,target1,block1,5,22,seem,1,2069,2069,652
31,target1,block1,5,23,path,1,1768,1768,351
31,target2,block1,5,24,block,1,2071,2071,654
31,filler,block1,5,25,tear,1,1417,1417,
31,target1,block1,6,26,growth,1,4443,4443,2735
31,target2,block1,6,27,bond,1,1945,1945,237
31,target2,block1,6,28,bad,1,2585,2585,877
31,target1,block1,6,29,miss,1,799,799,-909
31,filler,block1,6,30,male,1,1708,1708,
31,target1,block1,7,31,thought,0,1847,1847,552
31,target2,block1,7,32,cap,1,1929,1929,634
31,target2,block1,7,33,map,1,695,695,-600
31,target1,block1,7,34,worse,1,3634,3634,2339
31,filler,block1,7,35,guest,1,1295,1295,
31,target2,block1,8,36,bottle,0,6575,6575,5348
31,target1,block1,8,37,thigh,0,1641,1641,414
31,target1,block1,8,38,sink,1,1247,1247,20
31,target2,block1,8,39,pot,1,2455,2455,1228
31,filler,block1,8,40,dental,1,1227,1227,
31,target2,block2,9,41,black,1,1392,1392,-754
31,target1,block2,9,42,sink,1,4683,4683,2537
31,target2,block2,9,43,foster,1,7013,7013,4867
31,target1,block2,9,44,path,1,4580,4580,2434
31,filler,block2,9,45,buy,1,2146,2146,
31,target1,block2,10,46,growth,0,5066,5066,3721
31,target2,block2,10,47,pot,1,1699,1699,354
31,target2,block2,10,48,bond,1,3274,3274,1929
31,target1,block2,10,49,worse,0,1405,1405,60
31,filler,block2,10,50,near,1,1345,1345,
31,target1,block2,11,51,seem,1,884,884,-531
31,target2,block2,11,52,bad,1,2053,2053,638
31,target1,block2,11,53,thigh,0,5739,5739,4324
31,target2,block2,11,54,cop,1,6846,6846,5431
31,filler,block2,11,55,tense,1,1415,1415,
31,target2,block2,12,56,battle,0,2704,2704,925
31,target1,block2,12,57,miss,1,2375,2375,596
31,target2,block2,12,58,mop,1,1276,1276,-503
31,target1,block2,12,59,thought,1,2052,2052,273
31,filler,block2,12,60,peach,1,1779,1779,
31,target2,block2,13,61,faster,1,6195,6195,3997
31,target1,block2,13,62,worth,0,2081,2081,-117
31,target2,block2,13,63,band,1,1804,1804,-394
31,target1,block2,13,64,growth,1,965,965,-1233
31,filler,block2,13,65,cheek,1,2198,2198,
31,target2,block2,14,66,pat,1,1669,1669,-1740
