subject,condition,block,group,item,word,phoneme,accuracy,raw_rt,means,adjusted_rt,new_rt,new_rt_3_5
11,target2,block3,21,103,bad,no,1,649,1153.571429,-504.5714286,649,649
17,filler,block4,32,160,post,post,1,1131,1635.857143,-504.8571429,1131,1131
25,target1,block2,16,76,myth,th,1,793,1298,-505,793,793
18,target1,block1,8,38,sink,s,1,541,1047.25,-506.25,541,541
28,target2,block2,10,48,bond,o,1,1308,1814.25,-506.25,1308,1308
21,target2,block2,13,63,band,no,1,1017,1523.428571,-506.4285714,1017,1017
10,target1,block4,28,139,thin,th,1,904,1410.571429,-506.5714286,904,904
7,target1,block1,8,37,sigh,s,1,797,1303.666667,-506.6666667,797,797
19,target2,block3,24,117,faster,no,1,650,1156.75,-506.75,650,650
25,filler,block2,15,75,money,money,1,791,1298,-507,791,791
12,filler,block2,14,70,fool,fool,1,1211,1718.125,-507.125,1211,1211
20,target1,block3,21,102,myth,th,0,739,1246.375,-507.375,739,739
27,target2,block1,8,39,pot,o,1,808,1315.625,-507.625,808,808
16,target1,block3,21,102,miss,s,1,574,1081.625,-507.625,574,574
6,target1,block2,16,79,theme,th,1,771,1278.75,-507.75,771,771
19,target2,block3,18,89,black,no,1,649,1156.75,-507.75,649,649
4,filler,block2,10,50,near,near,1,682,1189.875,-507.875,682,682
22,target1,block2,11,53,sigh,s,1,670,1177.875,-507.875,670,670
5,target1,block3,23,111,think,th,1,542,1049.875,-507.875,542,542
31,filler,block3,19,95,deal,deal,1,936,1444.142857,-508.1428571,936,936
16,target1,block4,32,159,some,s,1,702,1210.5,-508.5,702,702
13,target2,block2,12,56,battle,no,0,905,1414,-509,905,905
12,target1,block2,11,51,seem,s,1,1209,1718.125,-509.125,1209,1209
28,target1,block2,14,68,sought,s,1,1305,1814.25,-509.25,1305,1305
9,target1,block1,5,23,path,th,1,862,1371.375,-509.375,862,862
30,target1,block4,30,147,sick,s,0,907,1417.125,-510.125,907,907
28,filler,block2,10,50,near,near,1,1304,1814.25,-510.25,1304,1304
32,target1,block3,18,88,sink,s,1,501,1011.375,-510.375,501,501
11,target1,block4,32,159,some,s,1,897,1407.5,-510.5,897,897
16,filler,block3,23,115,men,men,1,571,1081.625,-510.625,571,571
1,target1,block2,15,74,thigh,th,1,699,1209.875,-510.875,699,699
16,target1,block2,15,74,sigh,s,0,847,1358,-511,847,847
9,target2,block3,20,97,foster,o,1,871,1382,-511,871,871
20,target1,block3,24,118,path,th,0,735,1246.375,-511.375,735,735
14,target1,block2,15,74,thigh,th,1,862,1373.5,-511.5,862,862
6,target2,block1,7,33,map,no,1,767,1278.75,-511.75,767,767
1,target2,block2,10,47,pot,o,1,698,1209.875,-511.875,698,698
28,target1,block3,24,118,pass,s,1,1160,1672.285714,-512.2857143,1160,1160
12,target2,block2,16,77,battle,no,1,1205,1718.125,-513.125,1205,1205
24,target1,block3,22,107,sigh,s,1,918,1431.25,-513.25,918,918
7,target1,block4,28,139,thin,th,1,774,1287.25,-513.25,774,774
25,filler,block3,24,120,pention,pention,1,834,1347.375,-513.375,834,834
3,filler,block2,11,55,tense,tense,1,693,1206.5,-513.5,693,693
27,target2,block2,10,47,pot,o,1,802,1315.625,-513.625,802,802
26,target1,block3,21,102,miss,s,1,747,1260.625,-513.625,747,747
14,target2,block4,25,123,tap,no,1,830,1343.75,-513.75,830,830
4,target1,block2,13,62,worth,th,0,676,1189.875,-513.875,676,676
34,target2,block3,18,89,black,no,1,1381,1895.125,-514.125,1381,1381
2,target1,block2,12,59,thought,th,1,733,1247.375,-514.375,733,733
29,filler,block1,5,25,tear,tear,1,977,1491.5,-514.5,977,977
29,target1,block2,16,76,myth,th,1,977,1491.5,-514.5,977,977
27,target2,block1,7,32,cap,no,1,801,1315.625,-514.625,801,801
27,target2,block2,13,63,band,no,1,801,1315.625,-514.625,801,801
19,filler,block1,4,20,core,core,1,1010,1524.75,-514.75,1010,1010
20,target2,block1,6,27,bond,o,1,871,1385.857143,-514.8571429,871,871
13,filler,block1,3,15,tick,tick,1,899,1414,-515,899,899
25,target2,block2,16,77,battle,no,1,783,1298,-515,783,783
36,target2,block2,11,52,bad,no,1,1176,1691.25,-515.25,1176,1176
35,target2,block1,1,2,black,no,1,1058,1573.285714,-515.2857143,1058,1058
29,filler,block2,12,60,peach,peach,1,976,1491.5,-515.5,976,976
37,target2,block4,29,143,stamp,no,1,895,1411.333333,-516.3333333,895,895
30,target2,block3,22,108,battle,no,0,1049,1565.428571,-516.4285714,1049,1049
27,target1,block4,28,137,math,th,0,1076,1592.428571,-516.4285714,1076,1076
16,target1,block4,31,154,sin,s,1,694,1210.5,-516.5,694,694
19,target1,block2,10,49,worth,th,1,1008,1524.75,-516.75,1008,1008
9,target2,block3,17,81,bod,o,1,865,1382,-517,865,865
12,target2,block3,19,93,block,o,1,871,1388.25,-517.25,871,871
3,target1,block1,6,29,miss,s,1,689,1206.5,-517.5,689,689
34,target2,block1,3,13,pat,no,1,1502,2019.857143,-517.8571429,1502,1502
24,target1,block4,30,148,thing,th,1,992,1509.875,-517.875,992,992
28,target2,block4,31,153,rat,no,1,1180,1698.428571,-518.4285714,1180,1180
19,target2,block3,24,119,battle,no,1,638,1156.75,-518.75,638,638
12,target1,block4,30,147,thick,th,1,912,1431,-519,912,912
31,target1,block3,20,96,theme,th,1,925,1444.142857,-519.1428571,925,925
4,target1,block4,27,133,sick,s,1,568,1087.25,-519.25,568,568
1,target2,block3,24,119,bottle,o,0,615,1134.625,-519.625,615,615
10,target1,block2,10,49,worth,th,1,875,1394.875,-519.875,875,875
27,target1,block3,21,104,growth,th,1,1179,1698.875,-519.875,1179,1179
32,target2,block4,32,157,top,o,1,486,1005.875,-519.875,486,486
9,target1,block3,17,82,thigh,th,1,862,1382,-520,862,862
12,filler,block2,10,50,near,near,1,1198,1718.125,-520.125,1198,1198
33,target2,block4,25,123,tap,no,1,529,1050.125,-521.125,529,529
28,target1,block3,24,116,seem,s,1,1151,1672.285714,-521.2857143,1151,1151
4,target2,block2,13,61,faster,no,1,668,1189.875,-521.875,668,668
12,target1,block1,6,26,growth,th,1,1196,1718.125,-522.125,1196,1196
27,target1,block2,12,59,thought,th,1,793,1315.625,-522.625,793,793
17,target1,block4,30,147,sick,s,0,1113,1635.857143,-522.8571429,1113,1113
15,target1,block1,1,4,think,th,1,734,1257,-523,734,734
12,filler,block1,6,30,male,male,1,1195,1718.125,-523.125,1195,1195
25,target1,block3,21,104,growth,th,1,824,1347.375,-523.375,824,824
21,target2,block3,19,93,block,o,1,718,1241.625,-523.625,718,718
19,filler,block1,5,25,tear,tear,1,1001,1524.75,-523.75,1001,1001
34,target2,block2,9,43,foster,o,1,1496,2019.857143,-523.8571429,1496,1496
31,target2,block3,20,98,mop,o,1,920,1444.142857,-524.1428571,920,920
30,filler,block1,5,25,tear,tear,1,855,1379.714286,-524.7142857,855,855
6,target1,block1,1,4,think,th,1,754,1278.75,-524.75,754,754
19,filler,block1,7,35,guest,guest,1,1000,1524.75,-524.75,1000,1000
14,filler,block2,10,50,near,near,1,848,1373.5,-525.5,848,848
19,target2,block1,4,18,mop,o,1,999,1524.75,-525.75,999,999
33,filler,block2,12,60,peach,peach,1,777,1303,-526,777,777
32,filler,block1,8,40,dental,dental,1,969,1495.25,-526.25,969,969
25,target1,block3,24,116,seem,s,1,821,1347.375,-526.375,821,821
14,target1,block2,9,44,path,th,1,847,1373.5,-526.5,847,847
23,filler,block1,5,25,tear,tear,1,838,1364.625,-526.625,838,838
19,filler,block2,9,45,buy,buy,1,998,1524.75,-526.75,998,998
14,target1,block4,27,131,thumb,th,1,817,1343.75,-526.75,817,817
1,target1,block1,8,37,sigh,s,1,683,1209.875,-526.875,683,683
4,target2,block1,7,33,map,no,1,663,1189.875,-526.875,663,663
20,target1,block3,23,114,worth,th,1,719,1246.375,-527.375,719,719
32,target2,block3,19,92,pat,no,1,484,1011.375,-527.375,484,484
11,target2,block3,21,101,band,no,1,626,1153.571429,-527.5714286,626,626
6,filler,block2,12,60,peach,peach,1,751,1278.75,-527.75,751,751
4,target1,block2,15,71,pass,s,1,662,1189.875,-527.875,662,662
33,target2,block4,32,157,top,o,1,522,1050.125,-528.125,522,522
19,target1,block1,6,29,miss,s,1,995,1524.75,-529.75,995,995
27,target1,block3,19,94,path,th,1,1169,1698.875,-529.875,1169,1169
13,target2,block3,24,119,battle,no,1,707,1237.125,-530.125,707,707
35,filler,block2,12,60,peach,peach,1,1043,1573.285714,-530.2857143,1043,1043
21,target2,block2,10,47,pot,o,1,993,1523.428571,-530.4285714,993,993
11,target1,block2,14,68,sought,s,1,889,1419.571429,-530.5714286,889,889
10,target1,block1,8,38,sink,s,1,864,1394.875,-530.875,864,864
3,target2,block3,21,103,bad,no,1,518,1049,-531,518,518
33,target2,block4,30,146,box,o,1,519,1050.125,-531.125,519,519
32,filler,block2,16,80,devise,devise,1,964,1495.25,-531.25,964,964
15,target1,block4,30,147,thick,th,1,735,1266.75,-531.75,735,735
31,target2,block3,19,92,pat,no,1,912,1444.142857,-532.1428571,912,912
32,target2,block1,7,32,cap,no,1,963,1495.25,-532.25,963,963
10,target2,block3,19,92,pat,no,1,717,1249.625,-532.625,717,717
22,target1,block2,14,67,think,th,1,645,1177.875,-532.875,645,645
24,target2,block4,29,143,stamp,no,1,977,1509.875,-532.875,977,977
13,target1,block2,14,68,thought,th,0,881,1414,-533,881,881
29,target1,block2,9,44,path,th,1,958,1491.5,-533.5,958,958
11,target1,block3,18,88,sink,s,1,620,1153.571429,-533.5714286,620,620
10,target1,block3,20,96,theme,th,1,716,1249.625,-533.625,716,716
36,target1,block1,8,38,think,th,0,1157,1691.25,-534.25,1157,1157
24,target2,block2,15,72,map,no,1,1030,1564.375,-534.375,1030,1030
11,target1,block1,5,23,path,th,1,885,1419.571429,-534.5714286,885,885
5,target1,block2,16,76,myth,th,1,966,1500.75,-534.75,966,966
33,target1,block4,25,122,sing,s,1,515,1050.125,-535.125,515,515
28,target2,block1,5,24,block,o,1,1279,1814.25,-535.25,1279,1279
26,target2,block3,21,103,bad,no,1,725,1260.625,-535.625,725,725
24,target2,block3,17,84,bond,o,1,895,1431.25,-536.25,895,895
4,target1,block2,9,44,path,th,1,653,1189.875,-536.875,653,653
9,target1,block3,23,111,think,th,1,845,1382,-537,845,845
20,target2,block3,19,92,pat,no,1,709,1246.375,-537.375,709,709
30,target2,block3,22,106,map,no,1,1028,1565.428571,-537.4285714,1028,1028
10,target1,block4,29,144,math,th,1,873,1410.571429,-537.5714286,873,873
16,filler,block3,21,105,know,know,1,544,1081.625,-537.625,544,544
6,target2,block2,15,72,map,no,1,741,1278.75,-537.75,741,741
17,target1,block4,31,154,sin,s,1,1098,1635.857143,-537.8571429,1098,1098
10,target2,block2,16,78,block,o,1,857,1394.875,-537.875,857,857
11,target1,block3,21,102,miss,s,1,615,1153.571429,-538.5714286,615,615
19,target2,block1,6,27,bond,o,1,985,1524.75,-539.75,985,985
14,target1,block3,23,114,worth,th,1,970,1509.75,-539.75,970,970
30,target2,block3,17,81,bad,no,0,1025,1565.428571,-540.4285714,1025,1025
19,target2,block4,30,149,hat,no,1,755,1295.75,-540.75,755,755
7,target2,block2,13,61,faster,no,1,762,1303.666667,-541.6666667,762,762
28,target1,block1,7,34,worse,s,1,1272,1814.25,-542.25,1272,1272
26,target2,block3,17,84,bond,o,1,718,1260.625,-542.625,718,718
28,target1,block1,2,8,worth,th,1,1271,1814.25,-543.25,1271,1271
13,target2,block1,6,28,bad,no,1,870,1414,-544,870,870
18,target1,block4,26,129,forth,th,1,592,1136.25,-544.25,592,592
26,target2,block1,8,36,battle,no,1,777,1321.375,-544.375,777,777
1,target2,block3,20,97,foster,o,1,590,1134.625,-544.625,590,590
34,filler,block4,32,160,post,post,1,1008,1552.857143,-544.8571429,1008,1008
25,filler,block2,12,60,peach,peach,1,753,1298,-545,753,753
12,target1,block1,8,37,sigh,s,1,1173,1718.125,-545.125,1173,1173
28,target2,block1,7,33,map,no,1,1269,1814.25,-545.25,1269,1269
24,target1,block3,20,99,worse,s,1,886,1431.25,-545.25,886,886
25,target1,block3,22,109,thought,th,0,802,1347.375,-545.375,802,802
10,target2,block3,23,113,pot,o,1,704,1249.625,-545.625,704,704
26,target2,block3,22,108,battle,no,0,715,1260.625,-545.625,715,715
19,target1,block2,15,71,pass,s,1,979,1524.75,-545.75,979,979
4,target2,block1,5,24,block,o,1,644,1189.875,-545.875,644,644
26,target1,block2,9,42,sink,s,1,775,1321.375,-546.375,775,775
30,target1,block2,9,42,sink,s,1,833,1379.714286,-546.7142857,833,833
10,target2,block1,6,28,bad,no,1,848,1394.875,-546.875,848,848
28,target1,block3,20,96,theme,th,1,1125,1672.285714,-547.2857143,1125,1125
26,filler,block3,21,105,know,know,1,713,1260.625,-547.625,713,713
30,target1,block2,13,64,growth,th,1,832,1379.714286,-547.7142857,832,832
6,target2,block2,13,61,faster,no,1,731,1278.75,-547.75,731,731
6,target2,block2,15,73,bod,o,1,731,1278.75,-547.75,731,731
22,target2,block2,13,61,faster,no,1,630,1177.875,-547.875,630,630
13,target2,block2,14,69,cap,no,1,866,1414,-548,866,866
28,target2,block1,8,36,battle,no,1,1266,1814.25,-548.25,1266,1266
24,target1,block2,11,51,seem,s,1,1016,1564.375,-548.375,1016,1016
11,target1,block2,13,62,worse,s,1,871,1419.571429,-548.5714286,871,871
25,target2,block2,16,78,block,o,1,749,1298,-549,749,749
29,filler,block1,8,40,dental,dental,1,942,1491.5,-549.5,942,942
11,target1,block4,31,151,face,s,1,858,1407.5,-549.5,858,858
10,target2,block3,20,97,foster,o,1,699,1249.625,-550.625,699,699
33,filler,block1,7,35,guest,guest,1,752,1303,-551,752,752
18,target1,block3,23,114,worth,th,1,606,1157.25,-551.25,606,606
29,target1,block2,11,51,seem,s,1,940,1491.5,-551.5,940,940
1,target2,block2,12,56,battle,no,0,658,1209.875,-551.875,658,658
11,target1,block2,11,51,seem,s,1,867,1419.571429,-552.5714286,867,867
6,filler,block2,10,50,near,near,1,726,1278.75,-552.75,726,726
25,target2,block2,10,47,pot,o,1,745,1298,-553,745,745
33,filler,block2,10,50,near,near,1,750,1303,-553,750,750
28,target2,block3,18,89,black,no,1,1119,1672.285714,-553.2857143,1119,1119
3,target1,block2,11,51,seem,s,1,653,1206.5,-553.5,653,653
33,target1,block2,15,71,pass,s,1,749,1303,-554,749,749
30,target1,block4,32,159,some,s,1,863,1417.125,-554.125,863,863
26,target1,block3,17,83,myth,th,1,706,1260.625,-554.625,706,706
37,target1,block2,12,59,thought,th,1,1200,1755.25,-555.25,1200,1200
4,target1,block4,28,139,thin,th,1,532,1087.25,-555.25,532,532
28,target2,block3,17,84,bond,o,1,1117,1672.285714,-555.2857143,1117,1117
27,filler,block4,26,130,hall,hall,1,1037,1592.428571,-555.4285714,1037,1037
3,filler,block2,10,50,near,near,1,651,1206.5,-555.5,651,651
10,filler,block3,22,110,tight,tight,0,694,1249.625,-555.625,694,694
16,target1,block2,10,49,worth,th,1,802,1358,-556,802,802
12,target2,block1,6,27,bond,o,1,1162,1718.125,-556.125,1162,1162
12,target1,block3,17,82,thigh,th,1,832,1388.25,-556.25,832,832
3,target1,block1,8,38,think,th,0,650,1206.5,-556.5,650,650
14,filler,block2,9,45,buy,buy,1,817,1373.5,-556.5,817,817
14,target2,block2,14,69,cap,no,1,817,1373.5,-556.5,817,817
9,target1,block3,20,96,theme,th,1,824,1382,-558,824,824
9,target1,block3,19,94,path,th,1,823,1382,-559,823,823
29,target1,block3,21,102,miss,s,1,748,1307.142857,-559.1428571,748,748
36,filler,block2,10,50,near,near,1,1131,1691.25,-560.25,1131,1131
21,target2,block4,30,149,hat,no,1,956,1516.25,-560.25,956,956
35,target2,block2,12,56,battle,no,0,1013,1573.285714,-560.2857143,1013,1013
25,filler,block3,21,105,know,know,1,787,1347.375,-560.375,787,787
9,target2,block4,30,149,hat,no,1,778,1338.375,-560.375,778,778
16,target1,block3,17,82,sigh,s,0,521,1081.625,-560.625,521,521
20,target2,block4,25,123,tap,no,1,669,1229.75,-560.75,669,669
1,target2,block1,7,32,cap,no,1,649,1209.875,-560.875,649,649
1,target1,block2,11,51,seem,s,1,649,1209.875,-560.875,649,649
13,target2,block4,31,153,rat,no,1,802,1363,-561,802,802
35,target2,block2,16,77,battle,no,1,1011,1573.285714,-562.2857143,1011,1011
27,target1,block4,32,159,some,s,1,1030,1592.428571,-562.4285714,1030,1030
14,target1,block2,11,51,seem,s,1,811,1373.5,-562.5,811,811
34,target1,block3,19,94,path,th,1,1332,1895.125,-563.125,1332,1332
30,target2,block4,32,157,top,o,1,854,1417.125,-563.125,854,854
28,target2,block3,18,87,cap,no,1,1109,1672.285714,-563.2857143,1109,1109
26,filler,block1,7,35,guest,guest,1,758,1321.375,-563.375,758,758
1,target2,block4,30,146,box,o,1,481,1044.625,-563.625,481,481
33,target1,block2,13,64,growth,th,1,739,1303,-564,739,739
2,target1,block2,15,74,thigh,th,1,683,1247.375,-564.375,683,683
30,target2,block2,12,58,map,no,0,815,1379.714286,-564.7142857,815,815
19,target2,block1,6,28,bad,no,1,960,1524.75,-564.75,960,960
1,target1,block1,8,38,think,th,0,645,1209.875,-564.875,645,645
10,target2,block2,11,54,cop,o,1,830,1394.875,-564.875,830,830
13,target1,block2,9,42,think,th,0,849,1414,-565,849,849
28,target2,block2,14,69,cap,no,1,1249,1814.25,-565.25,1249,1249
18,target2,block3,21,101,band,no,1,592,1157.25,-565.25,592,592
13,filler,block2,10,50,near,near,1,848,1414,-566,848,848
24,target1,block2,9,44,path,th,1,998,1564.375,-566.375,998,998
14,target2,block1,7,33,map,no,1,807,1373.5,-566.5,807,807
3,target1,block2,11,53,sigh,s,1,640,1206.5,-566.5,640,640
14,target1,block4,26,129,forth,th,1,777,1343.75,-566.75,777,777
13,target1,block4,27,131,some,s,0,796,1363,-567,796,796
13,target2,block3,24,117,faster,no,1,670,1237.125,-567.125,670,670
29,target1,block3,17,82,thigh,th,1,740,1307.142857,-567.1428571,740,740
32,target1,block2,13,64,growth,th,1,928,1495.25,-567.25,928,928
14,target1,block3,20,99,worse,s,1,942,1509.75,-567.75,942,942
32,filler,block2,10,50,near,near,1,926,1495.25,-569.25,926,926
32,target2,block2,13,63,band,no,1,926,1495.25,-569.25,926,926
28,target1,block4,30,147,thick,th,1,1129,1698.428571,-569.4285714,1129,1129
3,target1,block3,19,94,path,th,1,479,1049,-570,479,479
30,target1,block4,25,122,sing,s,1,847,1417.125,-570.125,847,847
9,target2,block1,5,24,block,o,1,801,1371.375,-570.375,801,801
11,filler,block1,8,40,dental,dental,1,849,1419.571429,-570.5714286,849,849
23,target2,block2,11,52,bad,no,1,794,1364.625,-570.625,794,794
25,target1,block2,12,57,miss,s,1,727,1298,-571,727,727
16,target2,block4,30,149,hot,o,0,639,1210.5,-571.5,639,639
26,target1,block4,32,156,mouth,th,1,572,1144.25,-572.25,572,572
17,filler,block4,26,130,hall,hall,1,1063,1635.857143,-572.8571429,1063,1063
13,target1,block3,18,86,growth,th,0,664,1237.125,-573.125,664,664
2,target1,block1,6,29,miss,s,1,674,1247.375,-573.375,674,674
26,target2,block2,14,69,cap,no,1,748,1321.375,-573.375,748,748
27,target2,block2,11,54,cap,no,0,742,1315.625,-573.625,742,742
13,target2,block1,5,21,foster,o,1,840,1414,-574,840,840
25,target1,block1,5,23,path,th,1,724,1298,-574,724,724
13,target2,block2,11,54,cap,no,0,840,1414,-574,840,840
2,target2,block2,14,66,pat,no,1,673,1247.375,-574.375,673,673
16,target2,block3,19,93,block,o,1,507,1081.625,-574.625,507,507
14,target2,block4,26,127,rock,o,1,769,1343.75,-574.75,769,769
27,target1,block4,25,124,faith,th,1,1017,1592.428571,-575.4285714,1017,1017
29,target1,block2,12,57,miss,s,1,916,1491.5,-575.5,916,916
14,target2,block3,18,87,cap,no,1,934,1509.75,-575.75,934,934
20,target2,block4,26,128,hot,o,1,654,1229.75,-575.75,654,654
6,target2,block2,11,52,bad,no,1,702,1278.75,-576.75,702,702
10,target2,block2,13,61,faster,no,1,818,1394.875,-576.875,818,818
1,target2,block3,20,98,mop,o,1,557,1134.625,-577.625,557,557
6,target2,block2,10,47,pot,o,1,701,1278.75,-577.75,701,701
6,target1,block2,16,76,myth,th,1,701,1278.75,-577.75,701,701
6,target2,block2,16,78,block,o,1,701,1278.75,-577.75,701,701
28,target1,block3,23,111,think,th,1,1094,1672.285714,-578.2857143,1094,1094
29,target1,block2,10,46,gross,s,1,913,1491.5,-578.5,913,913
23,target2,block1,7,32,cap,no,1,786,1364.625,-578.625,786,786
16,target1,block3,24,116,seem,s,1,503,1081.625,-578.625,503,503
30,target2,block2,15,72,map,no,1,801,1379.714286,-578.7142857,801,801
32,target1,block1,8,38,sink,s,1,916,1495.25,-579.25,916,916
24,filler,block1,3,15,tick,tick,1,985,1564.375,-579.375,985,985
7,target2,block2,14,69,cap,no,1,724,1303.666667,-579.6666667,724,724
7,target2,block2,16,77,battle,no,1,724,1303.666667,-579.6666667,724,724
25,target1,block2,11,51,seem,s,1,718,1298,-580,718,718
28,target2,block2,13,63,band,no,1,1234,1814.25,-580.25,1234,1234
7,target2,block2,11,52,bad,no,1,723,1303.666667,-580.6666667,723,723
