"subject","item","sound","block","type","block_G","response","adjusted_response_time"
24,5,"0.5","0.5","Consonant","block1","1",-244.375
24,6,"-0.5","0.5","Vowel","block1","1",-125.375
24,7,"0.5","0.5","Consonant","block1","1",675.625
24,8,"-0.5","0.5","Vowel","block1","0",21.625
24,9,"-0.5","0.5","Vowel","block1","1",-95.375
24,10,"0.5","0.5","Consonant","block1","1",220.625
24,11,"-0.5","0.5","Vowel","block1","1",41.625
24,12,"0.5","0.5","Consonant","block1","0",-22.375
24,13,"0.5","0.5","Consonant","block1","1",2009.625
24,14,"-0.5","0.5","Vowel","block1","1",362.625
24,15,"-0.5","0.5","Vowel","block1","1",-232.375
24,16,"0.5","0.5","Consonant","block1","1",-220.375
24,17,"-0.5","0.5","Vowel","block1","1",-237.375
24,18,"0.5","0.5","Consonant","block1","1",-612.375
24,19,"0.5","0.5","Consonant","block1","1",587.625
24,20,"-0.5","0.5","Vowel","block1","1",-141.375
24,21,"0.5","0.5","Consonant","block1","1",812.625
24,22,"-0.5","0.5","Vowel","block1","1",735.625
24,23,"-0.5","0.5","Vowel","block1","1",-581.375
24,24,"0.5","0.5","Consonant","block1","1",-796.375
24,25,"0.5","0.5","Consonant","block1","1",-146.375
24,26,"-0.5","0.5","Vowel","block1","1",-425.375
24,27,"-0.5","0.5","Vowel","block1","1",-738.375
24,28,"0.5","0.5","Consonant","block1","1",265.625
24,29,"-0.5","0.5","Vowel","block1","1",-220.375
24,30,"0.5","0.5","Consonant","block1","1",61.625
24,31,"0.5","0.5","Consonant","block1","0",-666.375
24,32,"-0.5","0.5","Vowel","block1","1",-483.375
24,33,"-0.5","-0.5","Vowel","block4","1",-7.875
24,34,"0.5","-0.5","Consonant","block4","1",533.125
24,35,"-0.5","-0.5","Vowel","block4","1",-326.875
24,36,"0.5","-0.5","Consonant","block4","0",2805.125
24,37,"0.5","-0.5","Consonant","block4","0",1630.125
24,38,"-0.5","-0.5","Vowel","block4","1",-44.875
24,39,"-0.5","-0.5","Vowel","block4","1",1789.125
24,40,"0.5","-0.5","Consonant","block4","1",526.125
24,41,"0.5","-0.5","Consonant","block4","1",8.125
24,42,"-0.5","-0.5","Vowel","block4","1",248.125
24,43,"0.5","-0.5","Consonant","block4","1",-283.875
24,44,"-0.5","-0.5","Vowel","block4","1",2080.125
24,45,"-0.5","-0.5","Vowel","block4","1",1066.125
24,46,"0.5","-0.5","Consonant","block4","1",798.125
24,47,"-0.5","-0.5","Vowel","block4","1",442.125
24,48,"0.5","-0.5","Consonant","block4","1",-243.875
24,49,"-0.5","-0.5","Vowel","block4","1",1094.125
24,50,"0.5","-0.5","Consonant","block4","1",337.125
24,51,"-0.5","-0.5","Vowel","block4","1",-532.875
24,52,"0.5","-0.5","Consonant","block4","1",375.125
24,53,"-0.5","-0.5","Vowel","block4","1",-862.875
24,54,"0.5","-0.5","Consonant","block4","1",-388.875
24,55,"0.5","-0.5","Consonant","block4","1",-517.875
24,56,"-0.5","-0.5","Vowel","block4","1",318.125
24,57,"0.5","-0.5","Consonant","block4","1",797.125
24,58,"-0.5","-0.5","Vowel","block4","1",-137.875
24,59,"-0.5","-0.5","Vowel","block4","1",-336.875
24,60,"0.5","-0.5","Consonant","block4","1",-638.875
24,61,"0.5","-0.5","Consonant","block4","1",87.125
24,62,"-0.5","-0.5","Vowel","block4","1",-612.875
24,63,"-0.5","-0.5","Vowel","block4","1",-48.875
24,64,"0.5","-0.5","Consonant","block4","1",-385.875
25,1,"0.5","0.5","Consonant","block1","1",-286
25,2,"-0.5","0.5","Vowel","block1","0",2877
25,3,"-0.5","0.5","Vowel","block1","1",2115
25,4,"0.5","0.5","Consonant","block1","0",292
25,5,"0.5","0.5","Consonant","block1","1",361
25,6,"-0.5","0.5","Vowel","block1","1",201
25,7,"0.5","0.5","Consonant","block1","0",3131
25,8,"-0.5","0.5","Vowel","block1","1",917
25,9,"-0.5","0.5","Vowel","block1","1",3446
25,10,"0.5","0.5","Consonant","block1","1",-129
25,11,"-0.5","0.5","Vowel","block1","1",109
25,12,"0.5","0.5","Consonant","block1","0",268
25,13,"0.5","0.5","Consonant","block1","1",-298
25,14,"-0.5","0.5","Vowel","block1","1",798
25,15,"-0.5","0.5","Vowel","block1","1",2534
25,16,"0.5","0.5","Consonant","block1","0",2071
25,17,"-0.5","0.5","Vowel","block1","1",700
25,18,"0.5","0.5","Consonant","block1","1",-341
25,19,"0.5","0.5","Consonant","block1","1",-574
25,20,"-0.5","0.5","Vowel","block1","1",37
25,21,"0.5","0.5","Consonant","block1","0",1009
25,22,"-0.5","0.5","Vowel","block1","1",-600
25,23,"-0.5","0.5","Vowel","block1","1",808
25,24,"0.5","0.5","Consonant","block1","1",-713
25,25,"0.5","0.5","Consonant","block1","1",796
25,26,"-0.5","0.5","Vowel","block1","1",-142
25,27,"-0.5","0.5","Vowel","block1","1",3855
25,28,"0.5","0.5","Consonant","block1","1",-733
25,29,"-0.5","0.5","Vowel","block1","1",72
25,30,"0.5","0.5","Consonant","block1","1",-620
25,31,"0.5","0.5","Consonant","block1","1",-149
25,32,"-0.5","0.5","Vowel","block1","1",-334
25,33,"-0.5","-0.5","Vowel","block4","1",18.125
25,34,"0.5","-0.5","Consonant","block4","1",-145.875
25,35,"-0.5","-0.5","Vowel","block4","1",-407.875
25,36,"0.5","-0.5","Consonant","block4","1",476.125
25,37,"0.5","-0.5","Consonant","block4","1",980.125
25,38,"-0.5","-0.5","Vowel","block4","1",666.125
25,39,"-0.5","-0.5","Vowel","block4","1",-210.875
25,40,"0.5","-0.5","Consonant","block4","1",258.125
25,41,"0.5","-0.5","Consonant","block4","1",30.125
25,42,"-0.5","-0.5","Vowel","block4","1",-229.875
25,43,"0.5","-0.5","Consonant","block4","1",88.125
25,44,"-0.5","-0.5","Vowel","block4","1",NA
25,45,"-0.5","-0.5","Vowel","block4","0",1061.125
25,46,"0.5","-0.5","Consonant","block4","1",301.125
25,47,"-0.5","-0.5","Vowel","block4","1",343.125
25,48,"0.5","-0.5","Consonant","block4","1",817.125
25,49,"-0.5","-0.5","Vowel","block4","1",474.125
25,50,"0.5","-0.5","Consonant","block4","1",450.125
25,51,"-0.5","-0.5","Vowel","block4","1",-254.875
25,52,"0.5","-0.5","Consonant","block4","1",-498.875
25,53,"-0.5","-0.5","Vowel","block4","1",-379.875
25,54,"0.5","-0.5","Consonant","block4","1",-385.875
25,55,"0.5","-0.5","Consonant","block4","1",151.125
25,56,"-0.5","-0.5","Vowel","block4","1",155.125
25,57,"0.5","-0.5","Consonant","block4","1",197.125
25,58,"-0.5","-0.5","Vowel","block4","1",807.125
25,59,"-0.5","-0.5","Vowel","block4","1",-252.875
25,60,"0.5","-0.5","Consonant","block4","1",-455.875
25,61,"0.5","-0.5","Consonant","block4","1",549.125
25,62,"-0.5","-0.5","Vowel","block4","1",-272.875
25,63,"-0.5","-0.5","Vowel","block4","1",1613.125
25,64,"0.5","-0.5","Consonant","block4","1",430.125
26,1,"0.5","0.5","Consonant","block1","1",2220.625
26,2,"-0.5","0.5","Vowel","block1","1",5360.625
26,3,"-0.5","0.5","Vowel","block1","0",-93.375
26,4,"0.5","0.5","Consonant","block1","0",7947.625
26,5,"0.5","0.5","Consonant","block1","1",-19.375
26,6,"-0.5","0.5","Vowel","block1","1",59.625
26,7,"0.5","0.5","Consonant","block1","0",139.625
26,8,"-0.5","0.5","Vowel","block1","1",NA
26,9,"-0.5","0.5","Vowel","block1","1",825.625
26,10,"0.5","0.5","Consonant","block1","1",75.625
26,11,"-0.5","0.5","Vowel","block1","1",425.625
26,12,"0.5","0.5","Consonant","block1","0",125.625
26,13,"0.5","0.5","Consonant","block1","1",6241.625
26,14,"-0.5","0.5","Vowel","block1","1",675.625
26,15,"-0.5","0.5","Vowel","block1","1",-453.375
26,16,"0.5","0.5","Consonant","block1","1",3570.625
26,17,"-0.5","0.5","Vowel","block1","1",-74.375
26,18,"0.5","0.5","Consonant","block1","1",-77.375
26,19,"0.5","0.5","Consonant","block1","1",253.625
26,20,"-0.5","0.5","Vowel","block1","1",-214.375
26,21,"0.5","0.5","Consonant","block1","1",7716.625
26,22,"-0.5","0.5","Vowel","block1","1",-404.375
26,23,"-0.5","0.5","Vowel","block1","1",-364.375
26,24,"0.5","0.5","Consonant","block1","1",-333.375
26,25,"0.5","0.5","Consonant","block1","1",-383.375
26,26,"-0.5","0.5","Vowel","block1","1",-325.375
26,27,"-0.5","0.5","Vowel","block1","1",-382.375
26,28,"0.5","0.5","Consonant","block1","1",-444.375
26,29,"-0.5","0.5","Vowel","block1","1",-544.375
26,30,"0.5","0.5","Consonant","block1","1",402.625
26,31,"0.5","0.5","Consonant","block1","0",-205.375
26,32,"-0.5","0.5","Vowel","block1","1",-353.375
26,33,"-0.5","-0.5","Vowel","block4","1",-189.25
26,34,"0.5","-0.5","Consonant","block4","1",552.75
26,35,"-0.5","-0.5","Vowel","block4","1",-382.25
26,36,"0.5","-0.5","Consonant","block4","1",426.75
26,37,"0.5","-0.5","Consonant","block4","1",-124.25
26,38,"-0.5","-0.5","Vowel","block4","1",445.75
26,39,"-0.5","-0.5","Vowel","block4","1",561.75
26,40,"0.5","-0.5","Consonant","block4","1",140.75
26,41,"0.5","-0.5","Consonant","block4","0",-57.25
26,42,"-0.5","-0.5","Vowel","block4","1",430.75
26,43,"0.5","-0.5","Consonant","block4","0",NA
26,44,"-0.5","-0.5","Vowel","block4","1",1889.75
26,45,"-0.5","-0.5","Vowel","block4","1",650.75
26,46,"0.5","-0.5","Consonant","block4","1",269.75
26,47,"-0.5","-0.5","Vowel","block4","1",1610.75
26,48,"0.5","-0.5","Consonant","block4","1",-249.25
26,49,"-0.5","-0.5","Vowel","block4","1",268.75
26,50,"0.5","-0.5","Consonant","block4","1",-468.25
26,51,"-0.5","-0.5","Vowel","block4","1",-459.25
26,52,"0.5","-0.5","Consonant","block4","1",49.75
26,53,"-0.5","-0.5","Vowel","block4","1",1371.75
26,54,"0.5","-0.5","Consonant","block4","1",-450.25
26,55,"0.5","-0.5","Consonant","block4","1",160.75
26,56,"-0.5","-0.5","Vowel","block4","1",990.75
26,57,"0.5","-0.5","Consonant","block4","1",-342.25
26,58,"-0.5","-0.5","Vowel","block4","0",579.75
26,59,"-0.5","-0.5","Vowel","block4","1",-400.25
26,60,"0.5","-0.5","Consonant","block4","1",270.75
26,61,"0.5","-0.5","Consonant","block4","1",-572.25
26,62,"-0.5","-0.5","Vowel","block4","1",250.75
26,63,"-0.5","-0.5","Vowel","block4","1",490.75
26,64,"0.5","-0.5","Consonant","block4","1",-199.25
27,1,"0.5","0.5","Consonant","block1","1",505.375
27,2,"-0.5","0.5","Vowel","block1","1",-6.625
27,3,"-0.5","0.5","Vowel","block1","1",795.375
27,4,"0.5","0.5","Consonant","block1","1",1845.375
27,5,"0.5","0.5","Consonant","block1","1",254.375
27,6,"-0.5","0.5","Vowel","block1","1",243.375
27,7,"0.5","0.5","Consonant","block1","1",-74.625
27,8,"-0.5","0.5","Vowel","block1","0",-355.625
27,9,"-0.5","0.5","Vowel","block1","0",1133.375
27,10,"0.5","0.5","Consonant","block1","1",141.375
27,11,"-0.5","0.5","Vowel","block1","1",-335.625
27,12,"0.5","0.5","Consonant","block1","0",476.375
27,13,"0.5","0.5","Consonant","block1","0",-116.625
27,14,"-0.5","0.5","Vowel","block1","1",-74.625
27,15,"-0.5","0.5","Vowel","block1","1",NA
27,16,"0.5","0.5","Consonant","block1","1",-225.625
27,17,"-0.5","0.5","Vowel","block1","1",-167.625
27,18,"0.5","0.5","Consonant","block1","1",-625.625
27,19,"0.5","0.5","Consonant","block1","1",1012.375
27,20,"-0.5","0.5","Vowel","block1","1",-346.625
27,21,"0.5","0.5","Consonant","block1","1",973.375
27,22,"-0.5","0.5","Vowel","block1","1",-216.625
27,23,"-0.5","0.5","Vowel","block1","1",-442.625
27,24,"0.5","0.5","Consonant","block1","1",-693.625
27,25,"0.5","0.5","Consonant","block1","1",1556.375
27,26,"-0.5","0.5","Vowel","block1","1",-514.625
27,27,"-0.5","0.5","Vowel","block1","1",-103.625
27,28,"0.5","0.5","Consonant","block1","1",1508.375
27,29,"-0.5","0.5","Vowel","block1","1",-266.625
27,30,"0.5","0.5","Consonant","block1","1",-295.625
27,31,"0.5","0.5","Consonant","block1","1",-591.625
27,32,"-0.5","0.5","Vowel","block1","1",-507.625
27,33,"-0.5","-0.5","Vowel","block4","0",4916.375
27,34,"0.5","-0.5","Consonant","block4","1",-22.625
27,35,"-0.5","-0.5","Vowel","block4","1",-414.625
27,36,"0.5","-0.5","Consonant","block4","1",-894.625
27,37,"0.5","-0.5","Consonant","block4","1",1234.375
27,38,"-0.5","-0.5","Vowel","block4","1",-353.625
27,39,"-0.5","-0.5","Vowel","block4","1",2075.375
27,40,"0.5","-0.5","Consonant","block4","1",-134.625
27,41,"0.5","-0.5","Consonant","block4","1",-373.625
27,42,"-0.5","-0.5","Vowel","block4","1",5075.375
27,43,"0.5","-0.5","Consonant","block4","1",-704.625
27,44,"-0.5","-0.5","Vowel","block4","1",3365.375
27,45,"-0.5","-0.5","Vowel","block4","1",586.375
27,46,"0.5","-0.5","Consonant","block4","0",-835.625
27,47,"-0.5","-0.5","Vowel","block4","1",-174.625
27,48,"0.5","-0.5","Consonant","block4","1",-774.625
27,49,"-0.5","-0.5","Vowel","block4","1",890.375
27,50,"0.5","-0.5","Consonant","block4","1",2354.375
27,51,"-0.5","-0.5","Vowel","block4","1",-1005.625
27,52,"0.5","-0.5","Consonant","block4","1",-545.625
27,53,"-0.5","-0.5","Vowel","block4","1",-360.625
27,54,"0.5","-0.5","Consonant","block4","1",-346.625
27,55,"0.5","-0.5","Consonant","block4","1",-108.625
27,56,"-0.5","-0.5","Vowel","block4","1",1652.375
27,57,"0.5","-0.5","Consonant","block4","1",-1127.625
27,58,"-0.5","-0.5","Vowel","block4","1",-556.625
27,59,"-0.5","-0.5","Vowel","block4","1",6452.375
27,60,"0.5","-0.5","Consonant","block4","1",-269.625
27,61,"0.5","-0.5","Consonant","block4","1",262.375
27,62,"-0.5","-0.5","Vowel","block4","1",-1459.625
27,63,"-0.5","-0.5","Vowel","block4","1",-289.625
27,64,"0.5","-0.5","Consonant","block4","1",-881.625
28,1,"0.5","0.5","Consonant","block1","1",1400.75
28,2,"-0.5","0.5","Vowel","block1","1",5282.75
28,3,"-0.5","0.5","Vowel","block1","0",1419.75
28,4,"0.5","0.5","Consonant","block1","1",-607.25
28,5,"0.5","0.5","Consonant","block1","1",-455.25
28,6,"-0.5","0.5","Vowel","block1","1",-177.25
28,7,"0.5","0.5","Consonant","block1","1",-543.25
28,8,"-0.5","0.5","Vowel","block1","1",6288.75
28,9,"-0.5","0.5","Vowel","block1","1",1512.75
28,10,"0.5","0.5","Consonant","block1","1",-686.25
28,11,"-0.5","0.5","Vowel","block1","1",-203.25
28,12,"0.5","0.5","Consonant","block1","1",-71.25
28,13,"0.5","0.5","Consonant","block1","1",145.75
28,14,"-0.5","0.5","Vowel","block1","1",599.75
28,15,"-0.5","0.5","Vowel","block1","1",364.75
28,16,"0.5","0.5","Consonant","block1","1",140.75
28,17,"-0.5","0.5","Vowel","block1","1",251.75
28,18,"0.5","0.5","Consonant","block1","1",NA
28,19,"0.5","0.5","Consonant","block1","1",-317.25
28,20,"-0.5","0.5","Vowel","block1","1",-535.25
28,21,"0.5","0.5","Consonant","block1","1",-593.25
28,22,"-0.5","0.5","Vowel","block1","1",-635.25
28,23,"-0.5","0.5","Vowel","block1","1",-906.25
28,24,"0.5","0.5","Consonant","block1","1",-861.25
28,25,"0.5","0.5","Consonant","block1","1",-321.25
28,26,"-0.5","0.5","Vowel","block1","1",-846.25
28,27,"-0.5","0.5","Vowel","block1","1",-545.25
28,28,"0.5","0.5","Consonant","block1","1",-542.25
28,29,"-0.5","0.5","Vowel","block1","1",-548.25
28,30,"0.5","0.5","Consonant","block1","1",671.75
28,31,"0.5","0.5","Consonant","block1","1",-352.25
28,32,"-0.5","0.5","Vowel","block1","1",213.75
28,33,"-0.5","-0.5","Vowel","block4","1",216.5
28,34,"0.5","-0.5","Consonant","block4","1",-78.5
28,35,"-0.5","-0.5","Vowel","block4","1",110.5
28,36,"0.5","-0.5","Consonant","block4","1",434.5
28,37,"0.5","-0.5","Consonant","block4","1",300.5
28,38,"-0.5","-0.5","Vowel","block4","1",844.5
28,39,"-0.5","-0.5","Vowel","block4","1",201.5
28,40,"0.5","-0.5","Consonant","block4","1",-171.5
28,41,"0.5","-0.5","Consonant","block4","1",-506.5
28,42,"-0.5","-0.5","Vowel","block4","1",-500.5
28,43,"0.5","-0.5","Consonant","block4","1",-349.5
28,44,"-0.5","-0.5","Vowel","block4","1",2204.5
28,45,"-0.5","-0.5","Vowel","block4","1",3241.5
28,46,"0.5","-0.5","Consonant","block4","1",-373.5
28,47,"-0.5","-0.5","Vowel","block4","1",863.5
28,48,"0.5","-0.5","Consonant","block4","1",-499.5
28,49,"-0.5","-0.5","Vowel","block4","1",-175.5
28,50,"0.5","-0.5","Consonant","block4","1",-329.5
28,51,"-0.5","-0.5","Vowel","block4","1",-547.5
28,52,"0.5","-0.5","Consonant","block4","1",-612.5
28,53,"-0.5","-0.5","Vowel","block4","1",-907.5
28,54,"0.5","-0.5","Consonant","block4","1",-831.5
28,55,"0.5","-0.5","Consonant","block4","1",-460.5
28,56,"-0.5","-0.5","Vowel","block4","1",-908.5
28,57,"0.5","-0.5","Consonant","block4","1",-393.5
28,58,"-0.5","-0.5","Vowel","block4","1",-705.5
28,59,"-0.5","-0.5","Vowel","block4","1",-780.5
28,60,"0.5","-0.5","Consonant","block4","1",-655.5
28,61,"0.5","-0.5","Consonant","block4","1",-375.5
28,62,"-0.5","-0.5","Vowel","block4","1",-75.5
28,63,"-0.5","-0.5","Vowel","block4","1",-580.5
28,64,"0.5","-0.5","Consonant","block4","1",-444.5
29,1,"0.5","0.5","Consonant","block1","1",542.5
29,2,"-0.5","0.5","Vowel","block1","1",18.5
29,3,"-0.5","0.5","Vowel","block1","0",2837.5
29,4,"0.5","0.5","Consonant","block1","1",-328.5
29,5,"0.5","0.5","Consonant","block1","1",162.5
29,6,"-0.5","0.5","Vowel","block1","1",-39.5
29,7,"0.5","0.5","Consonant","block1","0",-75.5
29,8,"-0.5","0.5","Vowel","block1","1",626.5
29,9,"-0.5","0.5","Vowel","block1","0",2403.5
29,10,"0.5","0.5","Consonant","block1","1",-74.5
29,11,"-0.5","0.5","Vowel","block1","1",434.5
29,12,"0.5","0.5","Consonant","block1","1",-422.5
29,13,"0.5","0.5","Consonant","block1","1",-77.5
29,14,"-0.5","0.5","Vowel","block1","0",3804.5
29,15,"-0.5","0.5","Vowel","block1","0",-14.5
29,16,"0.5","0.5","Consonant","block1","1",1469.5
29,17,"-0.5","0.5","Vowel","block1","1",1391.5
29,18,"0.5","0.5","Consonant","block1","1",-276.5
29,19,"0.5","0.5","Consonant","block1","1",-639.5
29,20,"-0.5","0.5","Vowel","block1","1",155.5
29,21,"0.5","0.5","Consonant","block1","1",-465.5
29,22,"-0.5","0.5","Vowel","block1","1",-437.5
29,23,"-0.5","0.5","Vowel","block1","1",205.5
29,24,"0.5","0.5","Consonant","block1","1",-682.5
29,25,"0.5","0.5","Consonant","block1","1",-245.5
29,26,"-0.5","0.5","Vowel","block1","0",1418.5
29,27,"-0.5","0.5","Vowel","block1","0",2592.5
29,28,"0.5","0.5","Consonant","block1","1",-631.5
29,29,"-0.5","0.5","Vowel","block1","1",1173.5
29,30,"0.5","0.5","Consonant","block1","1",-663.5
29,31,"0.5","0.5","Consonant","block1","1",-368.5
29,32,"-0.5","0.5","Vowel","block1","1",155.5
29,33,"-0.5","-0.5","Vowel","block4","1",354.25
29,34,"0.5","-0.5","Consonant","block4","1",15.25
29,35,"-0.5","-0.5","Vowel","block4","0",1666.25
29,36,"0.5","-0.5","Consonant","block4","1",1420.25
29,37,"0.5","-0.5","Consonant","block4","1",62.25
29,38,"-0.5","-0.5","Vowel","block4","1",474.25
29,39,"-0.5","-0.5","Vowel","block4","1",41.25
29,40,"0.5","-0.5","Consonant","block4","1",-420.75
29,41,"0.5","-0.5","Consonant","block4","1",654.25
29,42,"-0.5","-0.5","Vowel","block4","1",-37.75
29,43,"0.5","-0.5","Consonant","block4","1",485.25
29,44,"-0.5","-0.5","Vowel","block4","1",865.25
29,45,"-0.5","-0.5","Vowel","block4","0",2259.25
29,46,"0.5","-0.5","Consonant","block4","1",-706.75
29,47,"-0.5","-0.5","Vowel","block4","1",155.25
29,48,"0.5","-0.5","Consonant","block4","1",-444.75
29,49,"-0.5","-0.5","Vowel","block4","1",392.25
29,50,"0.5","-0.5","Consonant","block4","1",256.25
29,51,"-0.5","-0.5","Vowel","block4","1",480.25
29,52,"0.5","-0.5","Consonant","block4","1",-212.75
29,53,"-0.5","-0.5","Vowel","block4","1",-483.75
29,54,"0.5","-0.5","Consonant","block4","1",-775.75
29,55,"0.5","-0.5","Consonant","block4","1",-482.75
29,56,"-0.5","-0.5","Vowel","block4","1",-283.75
29,57,"0.5","-0.5","Consonant","block4","1",-270.75
29,58,"-0.5","-0.5","Vowel","block4","1",170.25
29,59,"-0.5","-0.5","Vowel","block4","0",380.25
29,60,"0.5","-0.5","Consonant","block4","1",-336.75
29,61,"0.5","-0.5","Consonant","block4","1",924.25
29,62,"-0.5","-0.5","Vowel","block4","1",187.25
29,63,"-0.5","-0.5","Vowel","block4","1",97.25
29,64,"0.5","-0.5","Consonant","block4","1",-284.75
30,1,"0.5","0.5","Consonant","block1","0",1575.25
30,2,"-0.5","0.5","Vowel","block1","1",210.25
30,3,"-0.5","0.5","Vowel","block1","1",18.25
30,4,"0.5","0.5","Consonant","block1","1",-504.75
30,5,"0.5","0.5","Consonant","block1","1",-315.75
30,6,"-0.5","0.5","Vowel","block1","1",-268.75
30,7,"0.5","0.5","Consonant","block1","0",2009.25
30,8,"-0.5","0.5","Vowel","block1","1",-741.75
30,9,"-0.5","0.5","Vowel","block1","0",1711.25
30,10,"0.5","0.5","Consonant","block1","1",648.25
30,11,"-0.5","0.5","Vowel","block1","1",816.25
30,12,"0.5","0.5","Consonant","block1","1",-103.75
30,13,"0.5","0.5","Consonant","block1","1",791.25
30,14,"-0.5","0.5","Vowel","block1","0",43.25
30,15,"-0.5","0.5","Vowel","block1","0",-948.75
30,16,"0.5","0.5","Consonant","block1","0",-614.75
30,17,"-0.5","0.5","Vowel","block1","1",-628.75
30,18,"0.5","0.5","Consonant","block1","1",-1084.75
30,19,"0.5","0.5","Consonant","block1","1",-923.75
30,20,"-0.5","0.5","Vowel","block1","1",-865.75
30,21,"0.5","0.5","Consonant","block1","1",-952.75
30,22,"-0.5","0.5","Vowel","block1","1",-594.75
30,23,"-0.5","0.5","Vowel","block1","1",-736.75
30,24,"0.5","0.5","Consonant","block1","1",-898.75
30,25,"0.5","0.5","Consonant","block1","1",-118.75
30,26,"-0.5","0.5","Vowel","block1","1",-585.75
30,27,"-0.5","0.5","Vowel","block1","1",-1071.75
30,28,"0.5","0.5","Consonant","block1","1",156.25
30,29,"-0.5","0.5","Vowel","block1","1",-879.75
30,30,"0.5","0.5","Consonant","block1","1",-628.75
30,31,"0.5","0.5","Consonant","block1","0",240.25
30,32,"-0.5","0.5","Vowel","block1","1",-910.75
30,33,"-0.5","-0.5","Vowel","block4","1",989.875
30,34,"0.5","-0.5","Consonant","block4","1",-570.125
30,35,"-0.5","-0.5","Vowel","block4","1",69.875
30,36,"0.5","-0.5","Consonant","block4","0",-376.125
30,37,"0.5","-0.5","Consonant","block4","0",3893.875
30,38,"-0.5","-0.5","Vowel","block4","1",152.875
30,39,"-0.5","-0.5","Vowel","block4","1",763.875
30,40,"0.5","-0.5","Consonant","block4","1",416.875
30,41,"0.5","-0.5","Consonant","block4","1",-214.125
30,42,"-0.5","-0.5","Vowel","block4","1",950.875
30,43,"0.5","-0.5","Consonant","block4","1",559.875
30,44,"-0.5","-0.5","Vowel","block4","0",1238.875
30,45,"-0.5","-0.5","Vowel","block4","0",105.875
30,46,"0.5","-0.5","Consonant","block4","1",1159.875
30,47,"-0.5","-0.5","Vowel","block4","1",1248.875
30,48,"0.5","-0.5","Consonant","block4","1",-287.125
30,49,"-0.5","-0.5","Vowel","block4","1",916.875
30,50,"0.5","-0.5","Consonant","block4","1",1023.875
30,51,"-0.5","-0.5","Vowel","block4","1",445.875
30,52,"0.5","-0.5","Consonant","block4","1",-271.125
30,53,"-0.5","-0.5","Vowel","block4","1",385.875
30,54,"0.5","-0.5","Consonant","block4","0",-510.125
30,55,"0.5","-0.5","Consonant","block4","0",179.875
30,56,"-0.5","-0.5","Vowel","block4","1",-12.125
30,57,"0.5","-0.5","Consonant","block4","1",-716.125
30,58,"-0.5","-0.5","Vowel","block4","1",-215.125
30,59,"-0.5","-0.5","Vowel","block4","1",-218.125
30,60,"0.5","-0.5","Consonant","block4","1",-591.125
30,61,"0.5","-0.5","Consonant","block4","1",1851.875
30,62,"-0.5","-0.5","Vowel","block4","1",-563.125
30,63,"-0.5","-0.5","Vowel","block4","1",1883.875
30,64,"0.5","-0.5","Consonant","block4","1",-554.125
31,1,"0.5","0.5","Consonant","block1","0",4222.125
31,2,"-0.5","0.5","Vowel","block1","1",957.125
31,3,"-0.5","0.5","Vowel","block1","0",1875.125
31,4,"0.5","0.5","Consonant","block1","1",307.125
31,5,"0.5","0.5","Consonant","block1","1",887.125
31,6,"-0.5","0.5","Vowel","block1","1",644.125
31,7,"0.5","0.5","Consonant","block1","1",1439.125
31,8,"-0.5","0.5","Vowel","block1","1",1815.125
31,9,"-0.5","0.5","Vowel","block1","1",4458.125
31,10,"0.5","0.5","Consonant","block1","1",205.125
31,11,"-0.5","0.5","Vowel","block1","0",5894.125
31,12,"0.5","0.5","Consonant","block1","0",228.125
31,13,"0.5","0.5","Consonant","block1","0",3258.125
31,14,"-0.5","0.5","Vowel","block1","1",2564.125
31,15,"-0.5","0.5","Vowel","block1","1",2488.125
31,16,"0.5","0.5","Consonant","block1","0",1032.125
31,17,"-0.5","0.5","Vowel","block1","1",-341.875
31,18,"0.5","0.5","Consonant","block1","1",465.125
31,19,"0.5","0.5","Consonant","block1","1",164.125
31,20,"-0.5","0.5","Vowel","block1","1",467.125
31,21,"0.5","0.5","Consonant","block1","1",2839.125
31,22,"-0.5","0.5","Vowel","block1","1",341.125
31,23,"-0.5","0.5","Vowel","block1","1",981.125
31,24,"0.5","0.5","Consonant","block1","1",-804.875
31,25,"0.5","0.5","Consonant","block1","0",243.125
31,26,"-0.5","0.5","Vowel","block1","1",325.125
31,27,"-0.5","0.5","Vowel","block1","1",-908.875
31,28,"0.5","0.5","Consonant","block1","1",2030.125
31,29,"-0.5","0.5","Vowel","block1","0",4971.125
31,30,"0.5","0.5","Consonant","block1","0",37.125
31,31,"0.5","0.5","Consonant","block1","1",-356.875
31,32,"-0.5","0.5","Vowel","block1","1",851.125
31,33,"-0.5","-0.5","Vowel","block4","1",674.625
31,34,"0.5","-0.5","Consonant","block4","1",-120.375
31,35,"-0.5","-0.5","Vowel","block4","1",-721.375
31,36,"0.5","-0.5","Consonant","block4","0",1178.625
31,37,"0.5","-0.5","Consonant","block4","1",2986.625
31,38,"-0.5","-0.5","Vowel","block4","1",796.625
31,39,"-0.5","-0.5","Vowel","block4","0",4906.625
31,40,"0.5","-0.5","Consonant","block4","1",1284.625
31,41,"0.5","-0.5","Consonant","block4","1",-350.375
31,42,"-0.5","-0.5","Vowel","block4","1",-384.375
31,43,"0.5","-0.5","Consonant","block4","1",558.625
31,44,"-0.5","-0.5","Vowel","block4","1",595.625
31,45,"-0.5","-0.5","Vowel","block4","1",3190.625
31,46,"0.5","-0.5","Consonant","block4","1",-723.375
